avg_byte,var_byte,protocol,pack_exc,byte_exc,pack_push,percent_push,src_port,dst_port,std_byte,class
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
138,0,UDP,1,138,0,0,46615,26829,0,NOT
75,0,UDP,8,600,0,0,7600,12896,0,NOT
129,0,UDP,1,129,0,0,49128,32234,0,NOT
81.4787234043,68.8027387958,UDP,188,15318,0,0,15589,7600,8.29474163527,NOT
1067.78947368,15839.0990544,UDP,1102,1176704,0,0,7600,15589,125.853482488,NOT
135,0,UDP,1,135,0,0,46615,26074,0,NOT
54.5,20.25,UDP,2,109,0,0,10883,6268,4.5,NOT
66,0,UDP,1,66,0,0,6268,10883,0,NOT
85.112244898,68.3649521033,UDP,196,16682,0,0,7600,16098,8.2683101117,NOT
1073.58844765,9912.36492069,UDP,277,297384,0,0,16098,7600,99.5608603855,NOT
98.6197916667,520.652316623,UDP,384,37870,0,0,7600,7600,22.8178070073,NOT
1081.77297297,2138.47818846,UDP,1295,1400896,0,0,7600,7600,46.243682687,NOT
110.5,1260.25,UDP,2,221,0,0,56449,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,56449,35,NOT
110.5,1260.25,UDP,2,221,0,0,62329,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,62329,35,NOT
110.5,1260.25,UDP,2,221,0,0,58143,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,58143,35,NOT
98.6666666667,1120.22222222,UDP,3,296,0,0,10728,7600,33.4697209762,NOT
99.3333333333,1088.88888889,UDP,6,596,0,0,7600,10728,32.9983164554,NOT
110.5,1260.25,UDP,2,221,0,0,48969,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,48969,35,NOT
98.6666666667,1120.22222222,UDP,3,296,0,0,49550,7600,33.4697209762,NOT
99.3333333333,1088.88888889,UDP,6,596,0,0,7600,49550,32.9983164554,NOT
110.5,1260.25,UDP,2,221,0,0,50046,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,50046,35,NOT
110.5,1260.25,UDP,2,221,0,0,40339,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,40339,35,NOT
94.0666666667,28638.0622222,TCP,15,1411,7,46.6666666667,1314,25,169.227841156,NOT
54,254.285714286,TCP,14,756,7,50,25,1314,15.9463385856,NOT
138,0,UDP,1,138,0,0,46615,34168,0,NOT
135,0,UDP,1,135,0,0,46615,14685,0,NOT
126,0,UDP,4,504,0,0,29676,4041,0,NOT
330,0,UDP,2,660,0,0,4041,29676,0,NOT
96,450,UDP,12,1152,0,0,31037,9252,21.2132034356,NOT
154,8248.33333333,UDP,6,924,0,0,9252,31037,90.8203354615,NOT
75,0,UDP,8,600,0,0,7600,32166,0,NOT
110.5,1260.25,UDP,4,442,0,0,7600,13205,35.5,NOT
111,1225,UDP,2,222,0,0,13205,7600,35,NOT
75,0,UDP,4,300,0,0,51926,7600,0,NOT
76,0,UDP,8,608,0,0,7600,51926,0,NOT
98.6666666667,1120.22222222,UDP,6,592,0,0,7600,62757,33.4697209762,NOT
111,1225,UDP,2,222,0,0,62757,7600,35,NOT
103.666666667,908.555555556,UDP,12,1244,0,0,7600,62757,30.1422553163,NOT
694.8,227704.96,UDP,5,3474,0,0,62757,7600,477.184408798,NOT
75,0,UDP,2,150,0,0,7600,62757,0,NOT
76,0,UDP,1,76,0,0,62757,7600,0,NOT
138,0,UDP,1,138,0,0,46615,50899,0,NOT
126,0,UDP,2,252,0,0,32234,4041,0,NOT
330,0,UDP,1,330,0,0,4041,32234,0,NOT
82.5731707317,68.8544021416,UDP,82,6771,0,0,7600,7600,8.2978552736,NOT
1065.22605364,18068.5351066,UDP,522,556048,0,0,7600,7600,134.41925125,NOT
83.0649350649,71.2295496711,UDP,77,6396,0,0,7600,7600,8.43976004819,NOT
1072.60079051,10841.4098017,UDP,506,542736,0,0,7600,7600,104.122090844,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
85.6136363636,120.646177686,UDP,88,7534,0,0,7600,21048,10.9839053932,NOT
1064.24657534,18621.8022143,UDP,146,155380,0,0,21048,7600,136.461724356,NOT
75,0,UDP,1,75,0,0,17967,7600,0,NOT
76,0,UDP,2,152,0,0,7600,17967,0,NOT
940,124416,UDP,7,6580,0,0,24833,7600,352.726522961,NOT
86.1379310345,137.498216409,UDP,58,4996,0,0,7600,24833,11.7259633467,NOT
135,0,UDP,1,135,0,0,46615,23213,0,NOT
87.35,98.2875,UDP,200,17470,0,0,7600,7600,9.91400524511,NOT
1076.28647215,7304.76674007,UDP,377,405760,0,0,7600,7600,85.4679281373,NOT
75,0,UDP,2,150,0,0,7600,46648,0,NOT
101,821.428571429,UDP,14,1414,0,0,7600,57279,28.6605752111,NOT
891.733333333,148083.662222,UDP,15,13376,0,0,57279,7600,384.816400667,NOT
126,0,UDP,1,126,0,0,16881,31037,0,NOT
330,0,UDP,2,660,0,0,31037,16881,0,NOT
75,0,UDP,2,150,0,0,7600,7600,0,NOT
87.5625,117.704427083,UDP,96,8406,0,0,7600,7600,10.8491671147,NOT
1069.93170732,13342.3367995,UDP,205,219336,0,0,7600,7600,115.509033411,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
135,0,UDP,1,135,0,0,46615,1029,0,NOT
87.6170212766,119.385242191,UDP,94,8236,0,0,7600,6563,10.9263553938,NOT
1069.65174129,13603.8389149,UDP,201,215000,0,0,6563,7600,116.635495947,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
75,0,UDP,2,150,0,0,7600,47388,0,NOT
54,0,UDP,1,54,0,0,10883,1076,0,NOT
54,0,UDP,1,54,0,0,10883,58356,0,NOT
54.5,20.25,eDonkey,2,109,0,0,10883,4672,4.5,NOT
55,0,eDonkey,1,55,0,0,4672,10883,0,NOT
48,0,TCP,4,192,0,0,4036,6667,0,BOT
139.666666667,398.222222222,UDP,9,1257,0,0,16001,32234,19.9555060628,NOT
252.333333333,12234.8888889,UDP,18,4542,0,0,32234,16001,110.611431999,NOT
48,0,TCP,4,192,0,0,1284,6667,0,BOT
149.5,240.25,UDP,2,299,0,0,53181,32234,15.5,NOT
326,0,UDP,2,652,0,0,32234,53181,0,NOT
126,0,UDP,4,504,0,0,29676,14622,0,NOT
300,0,UDP,2,600,0,0,14622,29676,0,NOT
126,0,UDP,4,504,0,0,32234,16001,0,NOT
295,0,UDP,2,590,0,0,16001,32234,0,NOT
126,0,UDP,4,504,0,0,29676,16001,0,NOT
295,0,UDP,2,590,0,0,16001,29676,0,NOT
104.666666667,274.888888889,UDP,3,314,0,0,30319,22836,16.5797734873,NOT
179,15129,UDP,2,358,0,0,22836,30319,123,NOT
95,0,UDP,1,95,0,0,30319,7000,0,NOT
74,0,UDP,1,74,0,0,30319,65535,0,NOT
95,0,UDP,1,95,0,0,30319,52973,0,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
75,0,UDP,2,150,0,0,7600,7600,0,NOT
75,0,UDP,1,75,0,0,7600,7600,0,NOT
76,0,UDP,2,152,0,0,7600,7600,0,NOT
110.5,1260.25,UDP,2,221,0,0,33008,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,33008,35,NOT
131,0,UDP,3,393,0,0,60005,29676,0,NOT
326,0,UDP,6,1956,0,0,29676,60005,0,NOT
131,0,UDP,1,131,0,0,61573,32234,0,NOT
326,0,UDP,2,652,0,0,32234,61573,0,NOT
54,0,UDP,1,54,0,0,10883,55798,0,NOT
95,0,UDP,1,95,0,0,30319,16967,0,NOT
54,0,UDP,1,54,0,0,10883,37584,0,NOT
66,0,UDP,1,66,0,0,37584,10883,0,NOT
88.825,271.944375,UDP,80,7106,0,0,7600,21935,16.4907360357,NOT
1038.20560748,42836.3315573,UDP,107,111088,0,0,21935,7600,206.969397635,NOT
75,0,UDP,1,75,0,0,54093,7600,0,NOT
76,0,UDP,2,152,0,0,7600,54093,0,NOT
75,0,UDP,1,75,0,0,54097,7600,0,NOT
76,0,UDP,2,152,0,0,7600,54097,0,NOT
48,0,TCP,6,288,0,0,1947,6667,0,BOT
40,0,TCP,3,120,0,0,6667,1947,0,BOT
129,0,UDP,1,129,0,0,30104,32234,0,NOT
131,0,UDP,1,131,0,0,30841,29676,0,NOT
326,0,UDP,2,652,0,0,29676,30841,0,NOT
131,0,UDP,1,131,0,0,15675,29676,0,NOT
326,0,UDP,2,652,0,0,29676,15675,0,NOT
131.8,2.56,UDP,5,659,0,0,46615,31427,1.6,NOT
326,0,UDP,5,1630,0,0,31427,46615,0,NOT
135,0,UDP,1,135,0,0,46615,24342,0,NOT
296,0,UDP,1,296,0,0,24342,46615,0,NOT
88.0161290323,109.306191467,UDP,62,5457,0,0,7600,7600,10.454960137,NOT
1067.05415162,15647.1414719,UDP,554,591148,0,0,7600,7600,125.088534534,NOT
84.4186046512,106.010816658,UDP,43,3630,0,0,7600,7600,10.2961554309,NOT
1058.39864865,23633.6045928,UDP,296,313286,0,0,7600,7600,153.732249684,NOT
114,361,UDP,2,228,0,0,30319,7004,19,NOT
179,15129,UDP,2,358,0,0,7004,30319,123,NOT
95,0,UDP,1,95,0,0,30319,6881,0,NOT
131,0,UDP,1,131,0,0,47326,29676,0,NOT
326,0,UDP,2,652,0,0,29676,47326,0,NOT
126,0,UDP,6,756,0,0,32234,51413,0,NOT
300,0,UDP,2,600,0,0,51413,32234,0,NOT
126,0,UDP,2,252,0,0,31037,51413,0,NOT
300,0,UDP,1,300,0,0,51413,31037,0,NOT
131,0,UDP,1,131,0,0,56539,31037,0,NOT
326,0,UDP,2,652,0,0,31037,56539,0,NOT
82.0438596491,60.2875500154,UDP,228,18706,0,0,7600,7600,7.7645057805,NOT
1068.25,15627.9375,UDP,64,68368,0,0,7600,7600,125.011749448,NOT
48,0,TCP,4,192,0,0,3531,6667,0,BOT
48,0,TCP,6,288,0,0,2412,6667,0,BOT
131,0,UDP,1,131,0,0,40678,32234,0,NOT
326,0,UDP,2,652,0,0,32234,40678,0,NOT
135,0,UDP,1,135,0,0,46615,16001,0,NOT
75,0,UDP,2,150,0,0,7600,7600,0,NOT
103.666666667,908.555555556,UDP,12,1244,0,0,7600,5439,30.1422553163,NOT
889.4,151721.64,UDP,10,8894,0,0,5439,7600,389.514621035,NOT
75,0,UDP,2,150,0,0,7600,5439,0,NOT
76,0,UDP,1,76,0,0,5439,7600,0,NOT
59.6666666667,1640.55555556,TCP,6,358,1,16.6666666667,3859,80,40.5037721151,NOT
518.333333333,370665.888889,TCP,6,3110,1,16.6666666667,80,3859,608.823364276,NOT
126,0,UDP,4,504,0,0,31037,19679,0,NOT
82.675,126.119375,UDP,80,6614,0,0,7600,7600,11.2302882866,NOT
946.666666667,113318.222222,UDP,21,19880,0,0,7600,7600,336.62772052,NOT
54,0,UDP,1,54,0,0,10883,6650,0,NOT
135,0,UDP,1,135,0,0,46615,11625,0,NOT
108,324,UDP,8,864,0,0,32234,45881,18,NOT
75,0,UDP,4,300,0,0,29614,7600,0,NOT
76,0,UDP,8,608,0,0,7600,29614,0,NOT
126,0,UDP,4,504,0,0,32234,4041,0,NOT
126,0,UDP,4,504,0,0,31037,4041,0,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
87.7580645161,106.667273673,UDP,124,10882,0,0,7600,1056,10.3279849764,NOT
1072.41767068,11013.4480412,UDP,249,267032,0,0,1056,7600,104.944976255,NOT
75,0,UDP,4,300,0,0,7600,7600,0,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
129,0,UDP,1,129,0,0,11935,32234,0,NOT
110.5,1260.25,UDP,4,442,0,0,7600,7600,35.5,NOT
99.3333333333,1088.88888889,UDP,6,596,0,0,7600,7600,32.9983164554,NOT
91.752688172,156.788299225,UDP,93,8533,0,0,7600,7600,12.5215134559,NOT
1078.13821138,5607.41179192,UDP,984,1060888,0,0,7600,7600,74.8826534781,NOT
54,0,UDP,1,54,0,0,10883,5625,0,NOT
84.4814814815,33.755829904,UDP,81,6843,0,0,7600,7600,5.80997675589,NOT
1077.80254777,5999.51515274,UDP,628,676860,0,0,7600,7600,77.4565371853,NOT
82.0153846154,22.1689940828,UDP,65,5331,0,0,7600,7600,4.70839612637,NOT
1074.82075472,8858.70372019,UDP,424,455724,0,0,7600,7600,94.1206869938,NOT
85.8356164384,128.630512291,UDP,73,6266,0,0,7600,7600,11.3415392382,NOT
1070.53287197,12939.1070509,UDP,578,618768,0,0,7600,7600,113.750195828,NOT
110.5,1260.25,UDP,2,221,0,0,1538,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,1538,35,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
110.5,1260.25,UDP,2,221,0,0,16224,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,16224,35,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
86.8421052632,206.132963989,UDP,38,3300,0,0,7600,7600,14.3573313672,NOT
981,88525,UDP,28,27468,0,0,7600,7600,297.531510936,NOT
87.3333333333,259.955555556,UDP,30,2620,0,0,7600,1880,16.123137274,NOT
999.391304348,75272.1512287,UDP,23,22986,0,0,1880,7600,274.357706706,NOT
75,0,UDP,2,150,0,0,7600,7600,0,NOT
110.5,308.25,UDP,4,442,0,0,30319,56238,17.5570498661,NOT
179,15129,UDP,4,716,0,0,56238,30319,123,NOT
135,0,UDP,1,135,0,0,46615,35614,0,NOT
49.3333333333,3.55555555556,TCP,3,148,0,0,1871,31269,1.88561808316,NOT
49.3333333333,3.55555555556,TCP,3,148,0,0,3734,46615,1.88561808316,NOT
40,0,TCP,3,120,0,0,46615,3734,0,NOT
49.3333333333,3.55555555556,TCP,3,148,0,0,3850,46615,1.88561808316,NOT
40,0,TCP,3,120,0,0,46615,3850,0,NOT
49.3333333333,3.55555555556,TCP,3,148,0,0,4335,46615,1.88561808316,NOT
40,0,TCP,2,80,0,0,46615,4335,0,NOT
105,0,UDP,1,105,0,0,15610,6346,0,NOT
495,0,UDP,1,495,0,0,6346,15610,0,NOT
48,0,TCP,6,288,0,0,3151,25,0,BOT
48,0,TCP,6,288,0,0,3164,25,0,BOT
48,0,TCP,6,288,0,0,3898,25,0,BOT
48,0,TCP,6,288,0,0,4479,25,0,BOT
87.6875,23499.5898438,TCP,16,1403,7,43.75,1875,25,153.29575938,NOT
56.3333333333,258.555555556,TCP,12,676,7,58.3333333333,25,1875,16.0796627936,NOT
88.4375,24240.9960938,TCP,16,1415,7,43.75,1924,25,155.695202539,NOT
56.3333333333,258.555555556,TCP,12,676,7,58.3333333333,25,1924,16.0796627936,NOT
96.5625,35364.3710938,TCP,16,1545,7,43.75,2056,25,188.054170636,NOT
56.3333333333,258.555555556,TCP,12,676,7,58.3333333333,25,2056,16.0796627936,NOT
87.125,22764.609375,TCP,16,1394,7,43.75,1152,25,150.879453124,NOT
56.3333333333,258.555555556,TCP,12,676,7,58.3333333333,25,1152,16.0796627936,NOT
93,4,UDP,2,186,0,0,30319,55222,2,NOT
85.4920634921,116.535651298,UDP,63,5386,0,0,7600,7600,10.7951679606,NOT
1068.34297521,14609.3079878,UDP,484,517078,0,0,7600,7600,120.868970327,NOT
75,0,UDP,2,150,0,0,7600,52250,0,NOT
89.5804195804,114.607169055,UDP,143,12810,0,0,1158,7600,10.7054737894,NOT
1079.98328691,3849.81587666,UDP,1436,1550856,0,0,7600,1158,62.0468845041,NOT
86.1153846154,98.4097633136,UDP,78,6717,0,0,1159,7600,9.92016952041,NOT
1074.84444444,8728.08691358,UDP,630,677152,0,0,7600,1159,93.4242308696,NOT
135,0,UDP,1,135,0,0,46615,15353,0,NOT
75,0,UDP,2,150,0,0,7600,13003,0,NOT
90.5714285714,535.387755102,UDP,7,634,0,0,7600,7600,23.1384475517,NOT
939.8,117993.96,UDP,40,37592,0,0,7600,7600,343.502489074,NOT
110.5,1260.25,UDP,2,221,0,0,54641,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,54641,35,NOT
84.5967741935,71.5309573361,UDP,62,5245,0,0,7600,7600,8.4575976102,NOT
1071.125,12225.984375,UDP,448,479864,0,0,7600,7600,110.571173345,NOT
135,0,UDP,1,135,0,0,46615,8027,0,NOT
135,0,UDP,1,135,0,0,46615,20882,0,NOT
131,0,QUIC,1,131,0,0,80,32234,0,NOT
326,0,QUIC,2,652,0,0,32234,80,0,NOT
135,0,UDP,1,135,0,0,46615,13618,0,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
131,0,UDP,1,131,0,0,55555,29676,0,NOT
326,0,UDP,2,652,0,0,29676,55555,0,NOT
131,0,UDP,1,131,0,0,19423,32234,0,NOT
326,0,UDP,2,652,0,0,32234,19423,0,NOT
122.333333333,1120.22222222,UDP,3,367,0,0,7600,7600,33.4697209762,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
135,0,UDP,1,135,0,0,46615,8371,0,NOT
110.5,1260.25,UDP,2,221,0,0,10085,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,10085,35,NOT
135,0,UDP,1,135,0,0,46615,23600,0,NOT
131,0,UDP,1,131,0,0,12900,31037,0,NOT
326,0,UDP,2,652,0,0,31037,12900,0,NOT
131,0,UDP,1,131,0,0,10151,32234,0,NOT
326,0,UDP,2,652,0,0,32234,10151,0,NOT
104.666666667,274.888888889,UDP,3,314,0,0,30319,6881,16.5797734873,NOT
179,15129,UDP,2,358,0,0,6881,30319,123,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
131,0,UDP,1,131,0,0,43320,32234,0,NOT
326,0,UDP,2,652,0,0,32234,43320,0,NOT
131,0,UDP,1,131,0,0,28412,32234,0,NOT
326,0,UDP,2,652,0,0,32234,28412,0,NOT
131,0,UDP,1,131,0,0,63190,32234,0,NOT
326,0,UDP,2,652,0,0,32234,63190,0,NOT
81.5072463768,86.0760344465,UDP,69,5624,0,0,7600,7600,9.2777170924,NOT
1067.41414141,14147.899194,UDP,396,422696,0,0,7600,7600,118.944941859,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
75,0,UDP,2,150,0,0,7600,48723,0,NOT
135,0,UDP,1,135,0,0,46615,1501,0,NOT
114,288,UDP,6,684,0,0,29676,62323,16.9705627485,NOT
227,10658,UDP,3,681,0,0,62323,29676,103.237590053,NOT
135,0,UDP,1,135,0,0,46615,24865,0,NOT
95,0,UDP,1,95,0,0,30319,9536,0,NOT
302,0,UDP,1,302,0,0,9536,30319,0,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
110.5,1260.25,UDP,2,221,0,0,10019,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,10019,35,NOT
97,0,UDP,1,97,0,0,30319,6881,0,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
83.3285714286,80.5920408163,UDP,70,5833,0,0,7600,7600,8.97730699132,NOT
1067.66666667,15355.4273504,UDP,468,499668,0,0,7600,7600,123.917018002,NOT
82.3823529412,24.2655709343,UDP,68,5602,0,0,7600,7600,4.92600963603,NOT
1071.40611354,11962.5817967,UDP,458,490704,0,0,7600,7600,109.373588204,NOT
83.2083333333,79.859375,UDP,72,5991,0,0,7600,7600,8.93640727586,NOT
1060.83636364,21618.5732231,UDP,330,350076,0,0,7600,7600,147.032558378,NOT
110.5,1260.25,UDP,2,221,0,0,7600,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,7600,35,NOT
58.5,72.25,UDP,2,117,0,0,10883,1563,8.5,NOT
66,0,UDP,1,66,0,0,1563,10883,0,NOT
105.75,420.1875,UDP,8,846,0,0,29676,16001,20.4984755531,NOT
192.5,10506.25,UDP,2,385,0,0,16001,29676,102.5,NOT
54,0,UDP,1,54,0,0,10883,1091,0,NOT
75,0,UDP,1,75,0,0,1110,7600,0,NOT
76,0,UDP,2,152,0,0,7600,1110,0,NOT
135,0,UDP,1,135,0,0,46615,14028,0,NOT
95,0,UDP,1,95,0,0,30319,7002,0,NOT
72,4,UDP,2,144,0,0,30319,54512,2,NOT
108,0,UDP,1,108,0,0,54512,30319,0,NOT
97,0,UDP,1,97,0,0,30319,7881,0,NOT
90,0,UDP,6,540,0,0,31037,57461,0,NOT
90,0,UDP,2,180,0,0,57461,31037,0,NOT
137.5,852.75,UDP,4,550,0,0,52793,32234,29.2018835009,NOT
109.4,873.84,UDP,10,1094,0,0,32234,52793,29.560784834,NOT
110.5,1260.25,UDP,2,221,0,0,1664,7600,35.5,NOT
111,1225,UDP,4,444,0,0,7600,1664,35,NOT
131,0,UDP,1,131,0,0,28806,31037,0,NOT
326,0,UDP,2,652,0,0,31037,28806,0,NOT
95,0,UDP,1,95,0,0,30319,49871,0,NOT
302,0,UDP,1,302,0,0,49871,30319,0,NOT
87.25,79.1875,UDP,8,698,0,0,30319,5881,8.89873586528,NOT
248.5,6596.75,UDP,8,1988,0,0,5881,30319,81.2203792161,NOT
135,0,UDP,1,135,0,0,46615,10242,0,NOT
75,0,UDP,2,150,0,0,7600,7600,0,NOT
122.333333333,1120.22222222,UDP,3,367,0,0,3171,7600,33.4697209762,NOT
111,1225,UDP,4,444,0,0,7600,3171,35,NOT
75,0,UDP,1,75,0,0,42853,7600,0,NOT
76,0,UDP,2,152,0,0,7600,42853,0,NOT
75,0,UDP,2,150,0,0,7600,7600,0,NOT
54,0,UDP,1,54,0,0,10883,7566,0,NOT
135,0,UDP,1,135,0,0,46615,37235,0,NOT
129,0,UDP,1,129,0,0,22562,32234,0,NOT
135,0,UDP,1,135,0,0,46615,6881,0,NOT
54,0,UDP,1,54,0,0,10883,4700,0,NOT
126,0,UDP,4,504,0,0,29676,16001,0,NOT
295,0,UDP,2,590,0,0,16001,29676,0,NOT
129,0,UDP,1,129,0,0,57053,32234,0,NOT
97,0,UDP,1,97,0,0,30319,44466,0,NOT
292,0,UDP,1,292,0,0,44466,30319,0,NOT
95,0,UDP,1,95,0,0,30319,46030,0,NOT
302,0,UDP,1,302,0,0,46030,30319,0,NOT
131,0,UDP,1,131,0,0,64672,32234,0,NOT
326,0,UDP,2,652,0,0,32234,64672,0,NOT
97,0,UDP,1,97,0,0,30319,53573,0,NOT
97,0,UDP,1,97,0,0,30319,54880,0,NOT
292,0,UDP,1,292,0,0,54880,30319,0,NOT
111.5,272.25,UDP,2,223,0,0,30319,56317,16.5,NOT
179,15129,UDP,2,358,0,0,56317,30319,123,NOT
131,0,UDP,1,131,0,0,57585,29676,0,NOT
168.666666667,12376.8888889,UDP,6,1012,0,0,29676,57585,111.251466907,NOT
126,0,UDP,4,504,0,0,29676,46393,0,NOT
95,0,UDP,1,95,0,0,30319,39913,0,NOT
107,295.6,UDP,5,535,0,0,30319,20907,17.1930218403,NOT
201.6,14146.24,UDP,5,1008,0,0,20907,30319,118.937967025,NOT
110.5,308.25,UDP,4,442,0,0,30319,24843,17.5570498661,NOT
161.5,11130.25,UDP,4,646,0,0,24843,30319,105.5,NOT
50,4,TCP,2,100,0,0,3507,46615,2,NOT
49.3333333333,3.55555555556,TCP,3,148,0,0,3743,46615,1.88561808316,NOT
49.3333333333,3.55555555556,TCP,3,148,0,0,4100,46615,1.88561808316,NOT
49.3333333333,3.55555555556,TCP,3,148,0,0,4506,46615,1.88561808316,NOT
131,0,UDP,1,131,0,0,63256,29676,0,NOT
326,0,UDP,2,652,0,0,29676,63256,0,NOT
135,0,UDP,1,135,0,0,46615,8117,0,NOT
305,0,UDP,1,305,0,0,8117,46615,0,NOT
95,0,UDP,1,95,0,0,30319,50000,0,NOT
131,0,UDP,1,131,0,0,14777,31037,0,NOT
326,0,UDP,2,652,0,0,31037,14777,0,NOT
131,0,UDP,1,131,0,0,21157,31037,0,NOT
326,0,UDP,2,652,0,0,31037,21157,0,NOT
131,0,UDP,1,131,0,0,27640,31037,0,NOT
326,0,UDP,2,652,0,0,31037,27640,0,NOT
81.5,92.25,UDP,4,326,0,0,30319,36886,9.60468635615,NOT
93,4,UDP,2,186,0,0,30319,51629,2,NOT
95,0,UDP,1,95,0,0,30319,51953,0,NOT
95,0,UDP,1,95,0,0,30319,16626,0,NOT
95,0,UDP,1,95,0,0,30319,38464,0,NOT
95,0,UDP,1,95,0,0,30319,55555,0,NOT
72,4,UDP,2,144,0,0,30319,17128,2,NOT
95,0,UDP,1,95,0,0,30319,51152,0,NOT
73.3333333333,82.8888888889,UDP,3,220,0,0,30319,6881,9.1043335225,NOT
131,0,UDP,1,131,0,0,44721,29676,0,NOT
326,0,UDP,2,652,0,0,29676,44721,0,NOT
95,0,UDP,1,95,0,0,30319,50218,0,NOT
131,0,UDP,1,131,0,0,52650,31037,0,NOT
326,0,UDP,2,652,0,0,31037,52650,0,NOT
131,0,UDP,1,131,0,0,55819,31037,0,NOT
326,0,UDP,2,652,0,0,31037,55819,0,NOT
135,0,UDP,1,135,0,0,46615,61507,0,NOT
131,0,UDP,1,131,0,0,15984,32234,0,NOT
326,0,UDP,2,652,0,0,32234,15984,0,NOT
126,0,UDP,4,504,0,0,31037,49557,0,NOT
46.6666666667,14.2222222222,TCP,3,140,0,0,4222,46615,3.77123616633,NOT
52,0,TCP,1,52,0,0,46615,4222,0,NOT
46.6666666667,14.2222222222,TCP,3,140,0,0,4347,46615,3.77123616633,NOT
52,0,TCP,1,52,0,0,46615,4347,0,NOT
46.6666666667,14.2222222222,TCP,3,140,0,0,4838,46615,3.77123616633,NOT
52,0,TCP,1,52,0,0,46615,4838,0,NOT
93,4,UDP,2,186,0,0,30319,6972,2,NOT
78.3333333333,82.8888888889,UDP,3,235,0,0,30319,58708,9.1043335225,NOT
95,0,UDP,1,95,0,0,30319,18649,0,NOT
78.3333333333,82.8888888889,UDP,3,235,0,0,30319,54982,9.1043335225,NOT
90,0,UDP,2,180,0,0,29676,58864,0,NOT
90,0,UDP,1,90,0,0,58864,29676,0,NOT
131,0,UDP,1,131,0,0,28353,29676,0,NOT
326,0,UDP,2,652,0,0,29676,28353,0,NOT
47,11,TCP,4,188,0,0,3410,46615,3.31662479036,NOT
48,16,TCP,2,96,0,0,46615,3410,4,NOT
47,11,TCP,4,188,0,0,3561,46615,3.31662479036,NOT
48,16,TCP,2,96,0,0,46615,3561,4,NOT
47,11,TCP,4,188,0,0,3884,46615,3.31662479036,NOT
