,protocol,pack_exc,pack_push,percent_push,src_port,dst_port,std_byte,class
9217,3,2,1,0.0,10883,1563,8.5,1
9218,3,1,1,0.0,1563,10883,0.0,1
9219,3,8,1,0.0,29676,16001,20.4984755531,1
9220,3,2,1,0.0,16001,29676,102.5,1
9221,3,1,1,0.0,10883,1091,0.0,1
9222,3,1,1,0.0,1110,7600,0.0,1
9223,3,2,1,0.0,7600,1110,0.0,1
9224,3,1,1,0.0,46615,14028,0.0,1
9225,3,1,1,0.0,30319,7002,0.0,1
9226,3,2,1,0.0,30319,54512,2.0,1
9227,3,1,1,0.0,54512,30319,0.0,1
9228,3,1,1,0.0,30319,7881,0.0,1
9229,3,6,1,0.0,31037,57461,0.0,1
9230,3,2,1,0.0,57461,31037,0.0,1
9231,3,4,1,0.0,52793,32234,29.201883500900003,1
9232,3,10,1,0.0,32234,52793,29.560784834,1
9233,3,2,1,0.0,1664,7600,35.5,1
9234,3,4,1,0.0,7600,1664,35.0,1
9235,3,1,1,0.0,28806,31037,0.0,1
9236,3,2,1,0.0,31037,28806,0.0,1
9237,3,1,1,0.0,30319,49871,0.0,1
9238,3,1,1,0.0,49871,30319,0.0,1
9239,3,8,1,0.0,30319,5881,8.89873586528,1
9240,3,8,1,0.0,5881,30319,81.2203792161,1
9241,3,1,1,0.0,46615,10242,0.0,1
9242,3,2,1,0.0,7600,7600,0.0,1
9243,3,3,1,0.0,3171,7600,33.4697209762,1
9244,3,4,1,0.0,7600,3171,35.0,1
9245,3,1,1,0.0,42853,7600,0.0,1
9246,3,2,1,0.0,7600,42853,0.0,1
9247,3,2,1,0.0,7600,7600,0.0,1
9248,3,1,1,0.0,10883,7566,0.0,1
9249,3,1,1,0.0,46615,37235,0.0,1
9250,3,1,1,0.0,22562,32234,0.0,1
9251,3,1,1,0.0,46615,6881,0.0,1
9252,3,1,1,0.0,10883,4700,0.0,1
9253,3,4,1,0.0,29676,16001,0.0,1
9254,3,2,1,0.0,16001,29676,0.0,1
9255,3,1,1,0.0,57053,32234,0.0,1
9256,3,1,1,0.0,30319,44466,0.0,1
9257,3,1,1,0.0,44466,30319,0.0,1
9258,3,1,1,0.0,30319,46030,0.0,1
9259,3,1,1,0.0,46030,30319,0.0,1
9260,3,1,1,0.0,64672,32234,0.0,1
9261,3,2,1,0.0,32234,64672,0.0,1
9262,3,1,1,0.0,30319,53573,0.0,1
9263,3,1,1,0.0,30319,54880,0.0,1
9264,3,1,1,0.0,54880,30319,0.0,1
9265,3,2,1,0.0,30319,56317,16.5,1
9266,3,2,1,0.0,56317,30319,123.0,1
9267,3,1,1,0.0,57585,29676,0.0,1
9268,3,6,1,0.0,29676,57585,111.25146690700001,1
9269,3,4,1,0.0,29676,46393,0.0,1
9270,3,1,1,0.0,30319,39913,0.0,1
9271,3,5,1,0.0,30319,20907,17.1930218403,1
9272,3,5,1,0.0,20907,30319,118.937967025,1
9273,3,4,1,0.0,30319,24843,17.557049866099998,1
9274,3,4,1,0.0,24843,30319,105.5,1
9275,4,2,1,0.0,3507,46615,2.0,1
9276,4,3,1,0.0,3743,46615,1.8856180831599998,1
9277,4,3,1,0.0,4100,46615,1.8856180831599998,1
9278,4,3,1,0.0,4506,46615,1.8856180831599998,1
9279,3,1,1,0.0,63256,29676,0.0,1
9280,3,2,1,0.0,29676,63256,0.0,1
9281,3,1,1,0.0,46615,8117,0.0,1
9282,3,1,1,0.0,8117,46615,0.0,1
9283,3,1,1,0.0,30319,50000,0.0,1
9284,3,1,1,0.0,14777,31037,0.0,1
9285,3,2,1,0.0,31037,14777,0.0,1
9286,3,1,1,0.0,21157,31037,0.0,1
9287,3,2,1,0.0,31037,21157,0.0,1
9288,3,1,1,0.0,27640,31037,0.0,1
9289,3,2,1,0.0,31037,27640,0.0,1
9290,3,4,1,0.0,30319,36886,9.60468635615,1
9291,3,2,1,0.0,30319,51629,2.0,1
9292,3,1,1,0.0,30319,51953,0.0,1
9293,3,1,1,0.0,30319,16626,0.0,1
9294,3,1,1,0.0,30319,38464,0.0,1
9295,3,1,1,0.0,30319,55555,0.0,1
9296,3,2,1,0.0,30319,17128,2.0,1
9297,3,1,1,0.0,30319,51152,0.0,1
9298,3,3,1,0.0,30319,6881,9.1043335225,1
9299,3,1,1,0.0,44721,29676,0.0,1
9300,3,2,1,0.0,29676,44721,0.0,1
9301,3,1,1,0.0,30319,50218,0.0,1
9302,3,1,1,0.0,52650,31037,0.0,1
9303,3,2,1,0.0,31037,52650,0.0,1
9304,3,1,1,0.0,55819,31037,0.0,1
9305,3,2,1,0.0,31037,55819,0.0,1
9306,3,1,1,0.0,46615,61507,0.0,1
9307,3,1,1,0.0,15984,32234,0.0,1
9308,3,2,1,0.0,32234,15984,0.0,1
9309,3,4,1,0.0,31037,49557,0.0,1
9310,4,3,1,0.0,4222,46615,3.77123616633,1
9311,4,1,1,0.0,46615,4222,0.0,1
9312,4,3,1,0.0,4347,46615,3.77123616633,1
9313,4,1,1,0.0,46615,4347,0.0,1
9314,4,3,1,0.0,4838,46615,3.77123616633,1
9315,4,1,1,0.0,46615,4838,0.0,1
9316,3,2,1,0.0,30319,6972,2.0,1
9317,3,3,1,0.0,30319,58708,9.1043335225,1
9318,3,1,1,0.0,30319,18649,0.0,1
9319,3,3,1,0.0,30319,54982,9.1043335225,1
9320,3,2,1,0.0,29676,58864,0.0,1
9321,3,1,1,0.0,58864,29676,0.0,1
9322,3,1,1,0.0,28353,29676,0.0,1
9323,3,2,1,0.0,29676,28353,0.0,1
9324,4,4,1,0.0,3410,46615,3.31662479036,1
9325,4,2,1,0.0,46615,3410,4.0,1
9326,4,4,1,0.0,3561,46615,3.31662479036,1
9327,4,2,1,0.0,46615,3561,4.0,1
9328,4,4,1,0.0,3884,46615,3.31662479036,1
9329,4,2,1,0.0,46615,3884,4.0,1
9330,3,1,1,0.0,30319,27244,0.0,1
9331,3,1,1,0.0,27244,30319,0.0,1
9332,3,1,1,0.0,30319,60000,0.0,1
9333,3,1,1,0.0,60000,30319,0.0,1
9334,3,1,1,0.0,46615,53496,0.0,1
9335,3,2,1,0.0,7600,12836,0.0,1
9336,3,1,1,0.0,10883,6652,0.0,1
9337,3,1,1,0.0,14740,31037,0.0,1
9338,3,2,1,0.0,31037,14740,0.0,1
9339,3,1,1,0.0,46615,16520,0.0,1
9340,3,1,1,0.0,53255,32234,0.0,1
9341,3,1,1,0.0,30319,54525,0.0,1
9342,4,20,2,15.0,2145,80,24.2319520468,1
9343,4,18,2,16.6666666667,80,2145,671.047203083,1
9344,4,19,2,15.7894736842,17522,80,24.744119870100004,1
9345,4,18,3,22.2222222222,80,17522,645.5906975519999,1
9346,4,19,2,15.7894736842,19424,80,24.744119870100004,1
9347,4,18,3,22.2222222222,80,19424,645.5906975519999,1
9348,4,22,5,40.9090909091,4273,80,28.8143458875,1
9349,4,18,3,22.2222222222,80,4273,645.5906975519999,1
9350,4,16,2,18.75,4304,80,25.266083986199998,1
9351,4,19,2,15.7894736842,80,4304,677.380206825,1
9352,4,11,1,18.1818181818,4330,80,26.8675970008,1
9353,4,13,1,15.3846153846,80,4330,687.878025172,1
9354,4,11,2,27.2727272727,4344,80,44.341835179700006,1
9355,4,12,1,16.6666666667,80,4344,679.217743478,1
9356,4,33,1,6.06060606061,4356,80,25.993147362800002,1
9357,4,41,6,17.0731707317,80,4356,491.89270605,1
9358,4,18,1,11.1111111111,4728,80,24.7376356446,1
9359,4,16,2,18.75,80,4728,637.127216373,1
9360,4,21,2,14.2857142857,2462,80,23.7484932092,1
9361,4,18,3,22.2222222222,80,2462,645.5906975519999,1
9362,4,1,1,0.0,80,4486,0.0,1
9363,4,8,5,75.0,4486,80,26.4137748154,1
9364,4,2,1,100.0,4476,80,0.0,1
9365,4,11,1,18.1818181818,4500,80,29.9887031072,1
9366,4,13,1,7.692307692310001,80,4500,691.3380731310001,1
9367,4,13,6,53.8461538462,4506,80,48.7029396583,1
9368,4,6,2,50.0,80,4506,142.186106526,1
9369,4,13,6,53.8461538462,4515,80,42.998417474700005,1
9370,4,6,1,16.6666666667,80,4515,669.280625415,1
9371,4,12,1,8.333333333330001,4523,80,23.3956014384,1
9372,4,6,2,50.0,80,4523,142.186106526,1
9373,3,2,1,0.0,7600,21101,0.0,1
9374,3,2,1,0.0,1054,7600,35.5,1
9375,3,4,1,0.0,7600,1054,35.0,1
9376,3,35,1,0.0,7600,7600,10.4809253369,1
9377,3,206,1,0.0,7600,7600,161.756139122,1
9378,3,111,1,0.0,7600,7600,5.9272570063100005,1
9379,3,640,1,0.0,7600,7600,92.6984349585,1
9380,3,75,1,0.0,7600,7600,7.199580234680001,1
9381,3,338,1,0.0,7600,7600,127.017127951,1
9382,4,3,1,0.0,1636,48031,1.8856180831599998,1
9383,3,3,1,0.0,30319,44446,16.5797734873,1
9384,3,2,1,0.0,44446,30319,123.0,1
9385,3,1,1,0.0,30319,6000,0.0,1
9386,3,1,1,0.0,46615,21840,0.0,1
9387,3,1,1,0.0,30319,56272,0.0,1
9388,3,2,1,0.0,14950,29676,24.0,1
9389,3,4,1,0.0,29676,14950,124.5,1
9390,3,1,1,0.0,10883,6654,0.0,1
9391,3,222,1,0.0,7600,10679,9.057213379139998,1
9392,3,181,1,0.0,10679,7600,153.990550123,1
9393,3,2,1,0.0,7600,10679,0.0,1
9394,3,1,1,0.0,10679,7600,0.0,1
9395,3,1,1,0.0,7600,7600,0.0,1
9396,3,2,1,0.0,7600,7600,0.0,1
9397,3,113,1,0.0,7600,7600,7.709158335980001,1
9398,3,688,1,0.0,7600,7600,89.4357855391,1
9399,3,132,1,0.0,7600,7600,7.660447081919999,1
9400,3,600,1,0.0,7600,7600,111.673986626,1
9401,3,4,1,0.0,7600,36477,35.5,1
9402,3,2,1,0.0,36477,7600,35.0,1
9403,4,48,7,16.6666666667,1075,80,129.698950298,1
9404,4,21,3,19.0476190476,80,1075,1385.28311079,1
9405,4,4,1,0.0,1078,80,4.0,1
9406,4,1,1,0.0,80,1078,0.0,1
9407,4,84,17,23.809523809499996,1095,80,149.593881443,1
9408,4,39,20,66.6666666667,80,1095,1222.92765256,1
9409,4,36,3,11.1111111111,1126,80,111.007409941,1
9410,4,14,5,42.8571428571,80,1126,1531.14493642,1
9411,3,12,1,0.0,7600,7600,24.6334235452,1
9412,3,4,1,0.0,7600,7600,504.0,1
9413,3,6,1,0.0,7600,7600,0.0,1
9414,3,2,1,0.0,10669,7600,35.5,1
9415,3,4,1,0.0,7600,10669,35.0,1
9416,3,1,1,0.0,34369,32234,0.0,1
9417,3,3,1,0.0,7600,7600,33.4697209762,1
9418,3,4,1,0.0,7600,7600,35.0,1
9419,3,8,1,0.0,7600,7600,21.722324346199997,1
9420,3,48,1,0.0,7600,7600,318.14510141700003,1
9421,3,1,1,0.0,62248,32234,0.0,1
9422,3,2,1,0.0,32234,62248,0.0,1
9423,3,1,1,0.0,59067,32234,0.0,1
9424,3,2,1,0.0,32234,59067,0.0,1
9425,3,4,1,0.0,32234,10592,0.0,1
9426,3,1,1,0.0,1205,33888,0.0,1
9427,3,1,1,0.0,33888,1205,0.0,1
9428,3,1,1,0.0,30319,49285,0.0,1
9429,3,1,1,0.0,5678,29676,0.0,1
9430,3,2,1,0.0,29676,5678,0.0,1
9431,4,16,6,43.75,3279,25,200.28822005700002,1
9432,4,12,6,58.3333333333,25,3279,16.0796627936,1
9433,3,1,1,0.0,46615,47741,0.0,1
9434,3,1,1,0.0,16392,7600,0.0,1
9435,3,2,1,0.0,7600,16392,0.0,1
9436,3,1,1,0.0,10883,4175,0.0,1
9437,3,1,1,0.0,30319,31312,0.0,1
9438,3,1,1,0.0,30319,21500,0.0,1
9439,3,6,1,0.0,25758,32234,70.9892401863,1
9440,3,12,1,0.0,32234,25758,103.290313626,1
9441,3,1,1,0.0,47490,32234,0.0,1
9442,3,2,1,0.0,32234,47490,0.0,1
9443,3,1,1,0.0,27155,32234,0.0,1
9444,3,2,1,0.0,32234,27155,0.0,1
9445,3,1,1,0.0,36629,29676,0.0,1
9446,3,2,1,0.0,29676,36629,0.0,1
9447,4,3,1,0.0,2463,46615,1.8856180831599998,1
9448,4,1,1,0.0,46615,2463,0.0,1
9449,4,3,1,0.0,2755,46615,1.8856180831599998,1
9450,4,2,1,0.0,46615,2755,0.0,1
9451,4,3,1,0.0,3081,46615,1.8856180831599998,1
9452,4,2,1,0.0,46615,3081,0.0,1
9453,4,2,1,0.0,4104,46615,2.0,1
9454,4,1,1,0.0,46615,4104,0.0,1
9455,3,1,1,0.0,1205,40670,0.0,1
9456,3,1,1,0.0,40670,1205,0.0,1
9457,3,1,1,0.0,10883,4803,0.0,1
9458,3,1,1,0.0,4803,10883,0.0,1
9459,3,2,1,0.0,7600,7600,35.5,1
9460,3,4,1,0.0,7600,7600,35.0,1
9461,3,1,1,0.0,10883,60002,0.0,1
9462,3,1,1,0.0,55294,7600,0.0,1
9463,3,2,1,0.0,7600,55294,0.0,1
9464,3,1,1,0.0,56018,7600,0.0,1
9465,3,2,1,0.0,7600,56018,0.0,1
9466,3,1,1,0.0,40337,7600,0.0,1
9467,3,2,1,0.0,7600,40337,0.0,1
9468,4,10,1,20.0,1132,80,166.028913145,1
9469,9,3,1,33.3333333333,80,1132,241.38121072,1
9470,3,2,1,0.0,7600,24302,0.0,1
9471,3,1,1,0.0,46615,19990,0.0,1
9472,3,1,1,0.0,46615,13977,0.0,1
9473,3,1,1,0.0,13977,46615,0.0,1
9474,3,1,1,0.0,46615,21381,0.0,1
9475,3,1,1,0.0,46615,16584,0.0,1
9476,3,1,1,0.0,46615,15108,0.0,1
9477,3,25,1,0.0,7600,7600,13.164558480999998,1
9478,3,166,1,0.0,7600,7600,179.542312587,1
9479,3,4,1,0.0,7600,7600,35.5,1
9480,3,2,1,0.0,7600,7600,35.0,1
9481,3,4,1,0.0,32234,50828,0.0,1
9482,3,2,1,0.0,7600,7600,35.5,1
9483,3,4,1,0.0,7600,7600,35.0,1
9484,3,2,1,0.0,7600,7600,35.5,1
9485,3,4,1,0.0,7600,7600,35.0,1
9486,3,1,1,0.0,10883,22353,0.0,1
9487,4,16,6,43.75,3945,25,145.100813553,1
9488,4,12,6,58.3333333333,25,3945,16.0796627936,1
9489,4,16,6,43.75,1583,25,144.13696557,1
9490,4,12,6,58.3333333333,25,1583,16.0796627936,1
9491,3,1,1,0.0,46615,14638,0.0,1
9492,3,1,1,0.0,14638,46615,0.0,1
9493,3,1,1,0.0,30319,6878,0.0,1
9494,3,2,1,0.0,7600,7600,35.5,1
9495,3,4,1,0.0,7600,7600,35.0,1
9496,3,1,1,0.0,46615,25861,0.0,1
9497,3,158,1,0.0,7600,45930,10.883499842400001,1
9498,3,345,1,0.0,45930,7600,89.3072117101,1
9499,3,198,1,0.0,15287,7600,20.2390701923,1
9500,3,2940,1,0.0,7600,15287,50.719392544099996,1
9501,3,202,1,0.0,15287,7600,18.7041214024,1
9502,3,2732,1,0.0,7600,15287,45.032421406400005,1
9503,3,108,1,0.0,15287,7600,10.2493057412,1
9504,3,882,1,0.0,7600,15287,79.0661417707,1
9505,3,1,1,0.0,10883,4170,0.0,1
9506,3,2,1,0.0,20062,29676,0.0,1
9507,3,4,1,0.0,29676,20062,0.0,1
9508,3,1,1,0.0,10883,5604,0.0,1
9509,3,1,1,0.0,46615,11977,0.0,1
9510,3,2,1,0.0,7600,7600,0.0,1
9511,3,1,1,0.0,7600,7600,0.0,1
9512,3,1,1,0.0,16001,32234,0.0,1
9513,3,2,1,0.0,32234,16001,0.0,1
9514,3,1,1,0.0,30319,49413,0.0,1
9515,3,16,1,0.0,7600,7600,28.3637092074,1
9516,3,14,1,0.0,7600,7600,394.755620606,1
9517,3,8,1,0.0,32234,11935,18.0,1
9518,3,1,1,0.0,11935,32234,0.0,1
9519,3,3,1,0.0,10883,7564,8.01387685345,1
9520,3,1,1,0.0,7564,10883,0.0,1
9521,3,2,1,0.0,7600,18634,0.0,1
9522,3,1,1,0.0,10883,7565,0.0,1
9523,3,1,1,0.0,46615,1065,0.0,1
9524,3,2,1,0.0,30319,24525,10.5,1
9525,3,1,1,0.0,46615,16001,0.0,1
9526,3,4,1,0.0,7600,7600,35.5,1
9527,3,2,1,0.0,7600,7600,35.0,1
9528,3,1,1,0.0,10883,1041,0.0,1
9529,3,24,1,0.0,7600,38604,23.896768726199998,1
9530,3,25,1,0.0,38604,7600,312.605422858,1
9531,3,1,1,0.0,20904,32234,0.0,1
9532,3,2,1,0.0,32234,20904,0.0,1
9533,3,1,1,0.0,48783,29676,0.0,1
9534,3,2,1,0.0,29676,48783,0.0,1
9535,3,1,1,0.0,26760,32234,0.0,1
9536,3,2,1,0.0,32234,26760,0.0,1
9537,3,1,1,0.0,45682,32234,0.0,1
9538,3,2,1,0.0,32234,45682,0.0,1
9539,3,1,1,0.0,15415,31037,0.0,1
9540,3,2,1,0.0,31037,15415,0.0,1
9541,3,1,1,0.0,34848,32234,0.0,1
9542,3,2,1,0.0,32234,34848,0.0,1
9543,3,1,1,0.0,53383,31037,0.0,1
9544,3,2,1,0.0,31037,53383,0.0,1
9545,3,1,1,0.0,10145,32234,0.0,1
9546,3,1,1,0.0,19642,32234,0.0,1
9547,3,2,1,0.0,32234,19642,0.0,1
9548,3,1,1,0.0,10000,29676,0.0,1
9549,3,2,1,0.0,29676,10000,0.0,1
9550,4,4,1,0.0,2276,46615,5.19615242271,1
9551,4,2,1,0.0,46615,2276,4.0,1
9552,4,4,1,0.0,2653,46615,5.19615242271,1
9553,4,3,1,0.0,46615,2653,3.77123616633,1
9554,4,4,1,0.0,2773,46615,5.19615242271,1
9555,4,2,1,0.0,46615,2773,4.0,1
9556,4,5,1,0.0,3605,46615,4.8,1
9557,4,3,1,0.0,46615,3605,3.77123616633,1
9558,3,1,1,0.0,30319,38163,0.0,1
9559,3,1,1,0.0,38163,30319,0.0,1
9560,4,16,6,43.75,1972,25,157.613637081,1
9561,4,12,6,58.3333333333,25,1972,16.0796627936,1
9562,3,3,1,0.0,30319,26242,16.5797734873,1
9563,3,2,1,0.0,26242,30319,123.0,1
9564,3,2,1,0.0,10883,4803,4.5,1
9565,3,1,1,0.0,4803,10883,0.0,1
9566,3,1,1,0.0,15352,32234,0.0,1
9567,3,2,1,0.0,32234,15352,0.0,1
9568,4,3,1,0.0,3118,46615,1.8856180831599998,1
9569,4,3,1,0.0,46615,3118,1.8856180831599998,1
9570,4,3,1,0.0,3463,46615,1.8856180831599998,1
9571,4,3,1,0.0,46615,3463,1.8856180831599998,1
9572,4,3,1,0.0,4508,46615,1.8856180831599998,1
9573,4,3,1,0.0,46615,4508,1.8856180831599998,1
9574,4,3,1,0.0,4839,46615,1.8856180831599998,1
9575,4,3,1,0.0,46615,4839,1.8856180831599998,1
9576,3,1,1,0.0,30319,23778,0.0,1
9577,3,1,1,0.0,23778,30319,0.0,1
9578,3,1232,1,0.0,18668,32234,20.115369725,1
9579,3,2464,1,0.0,32234,18668,96.99957550370002,1
9580,3,1,1,0.0,60096,32234,0.0,1
9581,3,2,1,0.0,32234,60096,0.0,1
9582,4,16,6,43.75,4816,25,166.084116019,1
9583,4,12,6,58.3333333333,25,4816,16.0796627936,1
9584,4,16,6,43.75,3919,25,155.95420752200002,1
9585,4,12,6,58.3333333333,25,3919,16.0796627936,1
9586,4,16,6,43.75,4193,25,146.782351098,1
9587,4,12,6,58.3333333333,25,4193,16.0796627936,1
9588,4,20,1,5.0,17944,80,20.2520986567,1
9589,4,30,2,10.0,80,17944,378.89007494099997,1
9590,4,19,1,5.26315789474,17986,80,20.744187852,1
9591,4,30,2,10.0,80,17986,378.89007494099997,1
9592,4,19,1,5.26315789474,18018,80,20.744187852,1
9593,4,30,2,10.0,80,18018,378.89007494099997,1
9594,4,16,6,43.75,2533,25,176.95828427900003,1
9595,4,12,6,58.3333333333,25,2533,16.0796627936,1
9596,4,16,6,43.75,4985,25,171.665690733,1
9597,4,12,6,58.3333333333,25,4985,16.0796627936,1
9598,3,2,1,0.0,7600,1134,0.0,1
9599,3,1,1,0.0,1134,7600,0.0,1
9600,3,1,1,0.0,46615,27408,0.0,1
9601,3,1,1,0.0,27408,46615,0.0,1
9602,3,1,1,0.0,12293,32234,0.0,1
9603,3,1,1,0.0,46615,27286,0.0,1
9604,3,1,1,0.0,23889,29676,0.0,1
9605,3,2,1,0.0,29676,23889,0.0,1
9606,3,64,1,0.0,7600,7600,11.6360414634,1
9607,3,64,1,0.0,7600,7600,169.641360411,1
9608,3,1,1,0.0,10883,19940,0.0,1
9609,3,1,1,0.0,46615,23364,0.0,1
9610,3,2,1,0.0,30319,50222,16.5,1
9611,3,2,1,0.0,50222,30319,123.0,1
9612,3,1,1,0.0,10883,7144,0.0,1
9613,3,1,1,0.0,7144,10883,0.0,1
9614,3,1,1,0.0,46615,25705,0.0,1
9615,3,1,1,0.0,25705,46615,0.0,1
9616,3,8,1,0.0,7600,7600,0.0,1
9617,3,1,1,0.0,23186,32234,0.0,1
9618,3,2,1,0.0,32234,23186,0.0,1
9619,3,2,1,0.0,46615,22386,2.0,1
9620,3,3,1,0.0,10883,56637,7.257180352360001,1
9621,3,3,1,0.0,56637,10883,128.222029655,1
9622,3,1,1,0.0,46615,22028,0.0,1
9623,12,1,1,0.0,10883,4672,0.0,1
9624,12,1,1,0.0,4672,10883,0.0,1
9625,3,1,1,0.0,30319,49383,0.0,1
9626,4,3,1,0.0,1691,62676,1.8856180831599998,1
9627,3,2,1,0.0,30319,49126,8.5,1
9628,3,1,1,0.0,30319,45508,0.0,1
9629,3,24,1,0.0,7600,7600,12.592367066300001,1
9630,3,176,1,0.0,7600,7600,174.552527082,1
9631,3,1,1,0.0,30319,36718,0.0,1
9632,3,1,1,0.0,30319,24754,0.0,1
9633,3,1,1,0.0,8023,29676,0.0,1
9634,3,2,1,0.0,29676,8023,0.0,1
9635,3,1,1,0.0,10613,32234,0.0,1
9636,3,2,1,0.0,32234,10613,0.0,1
9637,3,1,1,0.0,18115,32234,0.0,1
9638,3,2,1,0.0,32234,18115,0.0,1
9639,3,1,1,0.0,51531,32234,0.0,1
9640,3,2,1,0.0,32234,51531,0.0,1
9641,3,24,1,0.0,7600,7600,13.0239496271,1
9642,3,168,1,0.0,7600,7600,178.510192675,1
9643,3,16,1,0.0,7600,7600,15.2836462845,1
9644,3,114,1,0.0,7600,7600,234.022362157,1
9645,3,2,1,0.0,7600,7600,35.5,1
9646,3,4,1,0.0,7600,7600,35.0,1
9647,3,2,1,0.0,40951,32234,0.0,1
9648,3,4,1,0.0,32234,40951,0.0,1
9649,3,1,1,0.0,29688,32234,0.0,1
9650,3,2,1,0.0,32234,29688,0.0,1
9651,3,2,1,0.0,32234,27015,0.0,1
9652,3,1,1,0.0,27015,32234,0.0,1
9653,3,4,1,0.0,29676,27015,0.0,1
9654,3,1,1,0.0,27015,29676,0.0,1
9655,3,1,1,0.0,30319,3860,0.0,1
9656,3,1,1,0.0,17258,32234,0.0,1
9657,3,2,1,0.0,32234,17258,0.0,1
9658,3,8,1,0.0,29676,10288,18.0,1
9659,3,2,1,0.0,10288,29676,0.0,1
9660,3,1,1,0.0,24807,32234,0.0,1
9661,3,2,1,0.0,32234,24807,0.0,1
9662,3,31,1,0.0,12880,7600,11.7971936203,1
9663,3,208,1,0.0,7600,12880,160.99977489100002,1
9664,3,1,1,0.0,15349,29676,0.0,1
9665,3,2,1,0.0,29676,15349,0.0,1
9666,3,1,1,0.0,30720,30720,0.0,1
9667,4,16,6,43.75,2170,25,181.23392170099999,1
9668,4,12,6,58.3333333333,25,2170,16.0796627936,1
9669,3,1,1,0.0,32147,31037,0.0,1
9670,3,2,1,0.0,31037,32147,0.0,1
9671,3,2,1,0.0,1156,7600,35.5,1
9672,3,4,1,0.0,7600,1156,35.0,1
9673,3,1,1,0.0,46615,1396,0.0,1
9674,3,1,1,0.0,10883,11229,0.0,1
9675,3,1,1,0.0,46615,1305,0.0,1
9676,3,1,1,0.0,10883,6684,0.0,1
9677,4,18,3,22.2222222222,1166,80,163.34497313,1
9678,4,6,2,50.0,80,1166,1029.63948653,1
9679,4,14,3,28.5714285714,1170,80,175.93377696599998,1
9680,4,56,1,3.5714285714300003,1171,80,72.0128956705,1
9681,4,28,3,14.2857142857,1172,80,110.269544522,1
9682,4,188,3,2.12765957447,1175,80,54.100133716,1
9683,4,6,1,33.3333333333,80,1170,206.865495753,1
9684,9,24,1,8.333333333330001,80,1171,1185.89137537,1
9685,4,13,2,23.0769230769,80,1172,785.93114413,1
9686,4,87,4,5.7471264367799995,80,1175,1069.99194004,1
9687,3,2,1,0.0,19418,7600,0.0,1
9688,3,4,1,0.0,7600,19418,0.0,1
9689,3,18,1,0.0,4955,7600,14.4701694002,1
9690,3,122,1,0.0,7600,4955,208.011674574,1
9691,3,1,1,0.0,30387,32234,0.0,1
9692,4,736,9,2.4456521739099997,1056,80,56.585602442399995,1
9693,4,510,31,13.333333333299999,80,1056,189.6772579,1
9694,4,334,13,4.191616766469999,1058,80,29.7675276897,1
9695,4,231,22,12.1212121212,80,1058,207.25683194799998,1
9696,4,5,1,40.0,80,1059,251.987777481,1
9697,4,14,3,28.5714285714,1059,80,54.6648415159,1
9698,4,38,3,10.5263157895,80,1060,405.823287724,1
9699,4,64,1,3.125,1060,80,26.8948872639,1
9700,4,64,3,6.25,1159,80,26.215378954899997,1
9701,4,43,4,11.6279069767,80,1159,384.347288648,1
9702,4,772,4,2.84974093264,1055,80,54.3418936346,1
9703,4,26,7,30.7692307692,1057,80,72.0299083181,1
9704,4,16,3,25.0,1058,80,51.883884781300004,1
9705,4,555,18,13.333333333299999,80,1055,192.97782235,1
9706,4,54,1,3.7037037037,1060,80,29.6302314754,1
9707,4,12,4,41.6666666667,80,1057,608.267273811,1
9708,4,5,1,40.0,80,1058,251.987777481,1
9709,4,39,4,12.8205128205,80,1060,443.795759186,1
9710,4,28,3,14.2857142857,1066,80,81.44912021420001,1
9711,4,7,1,28.5714285714,80,1066,652.508002922,1
9712,4,20,5,30.0,1157,80,49.4818148414,1
9713,4,477,17,4.1928721174,1158,80,65.6578967967,1
9714,4,8,1,25.0,80,1157,586.580077654,1
9715,4,320,4,14.375,80,1158,225.38497759400002,1
9716,4,16,3,25.0,1160,80,51.883884781300004,1
9717,4,54,1,3.7037037037,1161,80,29.6302314754,1
9718,4,5,1,40.0,80,1160,251.987777481,1
9719,4,39,4,12.8205128205,80,1161,443.795759186,1
9720,4,112,7,7.1428571428600005,1164,80,45.1745480987,1
9721,4,64,7,12.5,80,1164,342.799160805,1
9722,4,84,3,4.7619047619,1177,80,22.5089047635,1
9723,4,44,5,13.6363636364,80,1177,423.663801296,1
9724,4,12,1,16.6666666667,1178,80,39.76039347,1
9725,4,4,1,25.0,80,1178,235.29290257,1
9726,3,2,1,0.0,45631,29676,24.0,1
9727,3,4,1,0.0,29676,45631,124.5,1
9728,3,2,1,0.0,7600,20920,0.0,1
9729,4,16,6,43.75,1563,25,148.968943387,1
9730,4,12,6,58.3333333333,25,1563,16.0796627936,1
9731,4,3,1,0.0,1710,45656,1.8856180831599998,1
9732,4,3,1,0.0,1890,45656,1.8856180831599998,1
9733,3,1,1,0.0,30319,19229,0.0,1
9734,3,1,1,0.0,30319,6881,0.0,1
9735,3,40,1,0.0,31037,16001,20.9334660293,1
9736,3,19,1,0.0,16001,31037,93.915179507,1
9737,4,5,1,20.0,19594,80,31.3534687076,1
9738,4,4,1,25.0,80,19594,139.612633741,1
9739,4,5,1,20.0,19935,80,31.3534687076,1
9740,4,4,1,25.0,80,19935,139.612633741,1
9741,4,5,1,20.0,20322,80,31.3534687076,1
9742,4,4,1,25.0,80,20322,139.612633741,1
9743,4,5,1,20.0,20495,80,31.3534687076,1
