perspect0,perspect1,class,confidence
1,1,1,"[90.3560577425696, 9.643942257430583]"
2,2,1,"[1.4446639579361669, 98.55533604206394]"
2,2,1,"[1.3828181283085843, 98.61718187169141]"
2,2,1,"[1.54423450133513, 98.45576549866502]"
2,2,1,"[1.3883891590798787, 98.61161084092028]"
2,2,1,"[1.5911521153751942, 98.40884788462512]"
2,2,1,"[1.3897178619254709, 98.61028213807478]"
2,1,1,"[51.41003115474115, 48.58996884525881]"
2,2,1,"[1.4957083463723395, 98.50429165362753]"
2,2,1,"[1.3934313969959062, 98.60656860300422]"
2,2,1,"[1.503926360934171, 98.49607363906591]"
2,2,1,"[1.3863074423338173, 98.61369255766616]"
2,2,1,"[1.5089770668838918, 98.49102293311631]"
2,2,1,"[1.3869067369137702, 98.61309326308648]"
2,1,1,"[51.40692398363035, 48.5930760163698]"
2,2,1,"[1.501481323401002, 98.49851867659896]"
2,2,1,"[1.3982062552043186, 98.60179374479573]"
2,2,1,"[1.5029620055090855, 98.49703799449108]"
2,2,1,"[1.3938220216604347, 98.60617797833984]"
2,2,1,"[1.5513053446060834, 98.44869465539395]"
2,2,1,"[1.4073653308527234, 98.59263466914746]"
2,2,2,"[2.248964530694837, 97.75103546930512]"
1,2,1,"[35.4897567573099, 64.5102432426902]"
1,2,1,"[50.00002231934436, 49.999977680655945]"
1,2,1,"[26.667668512908406, 73.3323314870915]"
1,2,1,"[50.065759018289185, 49.93424098171094]"
2,2,1,"[1.4459429673218207, 98.5540570326782]"
2,2,1,"[1.3828692126909232, 98.61713078730912]"
2,2,2,"[2.0767382608069815, 97.92326173919295]"
2,2,1,"[6.072624287923974, 93.9273757120761]"
1,2,1,"[49.999662623879935, 50.000337376119894]"
1,2,1,"[50.000004187393195, 49.99999581260661]"
1,2,1,"[50.0, 50.0]"
2,2,1,"[1.6233432563488719, 98.37665674365121]"
1,2,1,"[49.58513402757599, 50.414865972424224]"
1,2,1,"[49.999999844581026, 50.000000155419315]"
1,2,1,"[50.0, 50.0]"
2,2,1,"[2.88845585703675, 97.11154414296337]"
1,2,1,"[49.949512033286446, 50.050487966713554]"
2,2,2,"[1.8279298564339987, 98.17207014356579]"
1,2,2,"[48.92563094981161, 51.074369050188686]"
2,2,2,"[2.656661460582134, 97.34333853941777]"
1,2,2,"[49.84100497052637, 50.15899502947389]"
2,2,2,"[1.7285073041150913, 98.27149269588482]"
1,2,2,"[49.00181854400169, 50.99818145599819]"
2,2,2,"[3.528604393287575, 96.47139560671229]"
1,2,2,"[54.45416962232716, 45.545830377672544]"
2,2,2,"[2.4638996797897827, 97.53610032021032]"
1,2,2,"[47.62348738802881, 52.37651261197129]"
2,2,2,"[2.466987047896258, 97.53301295210386]"
1,2,2,"[47.1511171809407, 52.84888281905937]"
2,2,2,"[3.0749647189951173, 96.925035281005]"
1,2,2,"[58.75231421172232, 41.247685788277515]"
2,2,2,"[1.7689477255501695, 98.23105227444958]"
1,2,2,"[49.122870383667795, 50.877129616332034]"
2,2,2,"[1.9627151927109847, 98.0372848072891]"
1,2,2,"[49.38007640913093, 50.61992359086894]"
2,2,2,"[2.572661489785928, 97.42733851021399]"
1,2,2,"[48.78866389679964, 51.21133610320045]"
2,2,2,"[2.5127445941261843, 97.48725540587387]"
1,2,2,"[47.51826166050553, 52.48173833949437]"
2,2,2,"[2.3002156524376587, 97.69978434756248]"
1,2,2,"[65.80826503032637, 34.19173496967379]"
2,2,2,"[2.5154017905724784, 97.48459820942732]"
1,2,2,"[51.19397478333018, 48.80602521666975]"
2,2,2,"[2.5275558087425534, 97.47244419125767]"
1,2,2,"[61.36135862864024, 38.63864137135995]"
2,2,2,"[2.8694685720816566, 97.13053142791831]"
1,2,2,"[59.02719994279329, 40.97280005720674]"
2,2,2,"[1.8446608459019993, 98.15533915409806]"
1,2,2,"[49.17141209175483, 50.82858790824513]"
2,2,2,"[3.730543482887228, 96.26945651711291]"
2,2,2,"[2.9965709790822292, 97.00342902091784]"
1,2,2,"[55.586762097790064, 44.413237902210064]"
1,2,2,"[49.185128496350316, 50.81487150364963]"
2,2,2,"[4.441073900007828, 95.55892609999209]"
1,2,2,"[49.962911065896286, 50.03708893410399]"
2,2,2,"[2.5072293404394013, 97.49277065956083]"
1,2,2,"[52.02387831628314, 47.976121683716826]"
2,2,2,"[1.8430280536939254, 98.15697194630607]"
1,2,2,"[42.114037833156324, 57.8859621668436]"
2,2,2,"[2.4005687087935543, 97.5994312912066]"
1,2,2,"[48.24491890243721, 51.755081097562886]"
2,2,2,"[2.371524635267846, 97.62847536473203]"
1,2,2,"[50.97861581583703, 49.021384184162905]"
1,2,1,"[50.02954321313971, 49.97045678686022]"
2,2,1,"[12.369653838158493, 87.63034616184152]"
2,2,1,"[1.9686845236755626, 98.03131547632437]"
1,2,1,"[49.72784488088993, 50.27215511910996]"
2,1,1,"[54.38423945011397, 45.61576054988606]"
1,1,1,"[99.9991303700149, 0.0008696299849837304]"
2,1,1,"[51.41585945190815, 48.5841405480917]"
1,1,1,"[97.08744413726085, 2.912555862739101]"
2,1,1,"[52.10416126014418, 47.895838739855904]"
1,1,1,"[99.72232472615181, 0.2776752738483404]"
2,1,1,"[51.67041506430396, 48.32958493569621]"
1,1,1,"[99.89163615785263, 0.10836384214729848]"
2,1,1,"[51.481577568546705, 48.51842243145338]"
1,1,1,"[99.11680784215844, 0.8831921578417454]"
2,2,1,"[1.5046058912625426, 98.49539410873749]"
2,2,1,"[1.394909101779179, 98.6050908982209]"
2,1,1,"[51.50866925916076, 48.49133074083912]"
2,1,1,"[53.4819670633959, 46.51803293660404]"
2,2,1,"[1.5004067603203566, 98.49959323967965]"
2,2,1,"[1.3870185694982675, 98.61298143050172]"
2,2,1,"[1.4942374391214108, 98.50576256087874]"
2,2,1,"[1.3874062019727833, 98.61259379802718]"
2,2,1,"[1.5013943320533016, 98.49860566794672]"
2,2,1,"[1.3968223097850465, 98.60317769021496]"
2,2,1,"[1.4995982495815339, 98.50040175041836]"
2,2,1,"[1.3853087703131473, 98.61469122968691]"
2,2,1,"[1.5232517052555459, 98.47674829474437]"
2,2,1,"[1.3902811310776562, 98.60971886892258]"
2,1,1,"[51.40692398363035, 48.5930760163698]"
2,1,1,"[51.42895474158809, 48.57104525841186]"
2,1,1,"[56.53533699022726, 43.46466300977279]"
2,1,1,"[51.45576699851374, 48.544233001486425]"
2,1,1,"[51.40692398363035, 48.5930760163698]"
2,1,1,"[51.40070957565804, 48.59929042434181]"
2,1,1,"[51.506522734262276, 48.493477265737646]"
2,1,1,"[51.41003115474115, 48.58996884525881]"
2,1,1,"[51.41003115474115, 48.58996884525881]"
2,1,1,"[51.41003115474115, 48.58996884525881]"
2,1,1,"[51.41003115474115, 48.58996884525881]"
2,1,1,"[51.819184631156446, 48.180815368843405]"
2,1,1,"[51.353238147041786, 48.64676185295814]"
2,1,1,"[51.353238147041786, 48.64676185295814]"
2,1,1,"[51.41653749125984, 48.58346250874009]"
2,1,1,"[51.556425945651085, 48.4435740543489]"
2,1,1,"[51.41003115474115, 48.58996884525881]"
2,1,1,"[51.41200336376414, 48.58799663623576]"
2,1,1,"[51.787847941392975, 48.212152058606975]"
2,1,1,"[51.41200336376414, 48.58799663623576]"
2,1,1,"[62.47693569109367, 37.52306430890646]"
2,1,1,"[51.42179971976314, 48.57820028023694]"
2,1,1,"[51.47605357788779, 48.523946422112076]"
2,1,1,"[51.41003115474115, 48.58996884525881]"
2,1,1,"[51.41003115474115, 48.58996884525881]"
2,1,1,"[51.42179971976314, 48.57820028023694]"
2,1,1,"[51.47605357788779, 48.523946422112076]"
2,2,2,"[2.2137911123812866, 97.7862088876186]"
2,2,1,"[1.4999543831422706, 98.50004561685783]"
2,2,1,"[1.3854666629509924, 98.6145333370493]"
2,2,1,"[1.4958439063755211, 98.50415609362443]"
2,2,1,"[1.3975792035093841, 98.60242079649069]"
2,2,1,"[1.4793069640238572, 98.52069303597631]"
2,2,1,"[1.3829833301757084, 98.61701666982432]"
2,2,1,"[1.4569543174424677, 98.54304568255733]"
2,2,1,"[1.3830295763068674, 98.61697042369312]"
2,2,1,"[1.5542092586067155, 98.44579074139342]"
2,2,1,"[1.3901376490909456, 98.60986235090914]"
2,2,1,"[1.4566162102956723, 98.54338378970442]"
2,2,1,"[1.383779544967967, 98.61622045503233]"
2,2,1,"[1.4973341369238036, 98.50266586307609]"
2,2,1,"[1.4359768665451476, 98.56402313345481]"
2,2,1,"[1.5073340821043713, 98.49266591789541]"
2,2,1,"[1.3840383764052935, 98.61596162359496]"
2,2,1,"[1.5244333545911002, 98.475566645409]"
2,2,1,"[1.4029055894002989, 98.59709441059988]"
2,2,1,"[1.492718382953724, 98.50728161704612]"
2,2,1,"[1.3863582838272892, 98.61364171617289]"
2,2,2,"[1.984616447683885, 98.01538355231598]"
2,2,2,"[2.2194886941741556, 97.78051130582568]"
2,2,1,"[1.4575463136127453, 98.54245368638732]"
2,2,1,"[1.382810135461951, 98.61718986453803]"
2,2,1,"[1.5036009299530586, 98.496399070047]"
2,2,1,"[1.3987302610226222, 98.60126973897763]"
2,2,1,"[1.559445854579889, 98.44055414541998]"
2,2,1,"[1.3892990526146995, 98.61070094738555]"
2,2,1,"[1.4874836261211464, 98.51251637387895]"
2,2,1,"[1.38569762622254, 98.61430237377752]"
2,2,1,"[1.494012412806109, 98.50598758719403]"
2,2,1,"[1.385821785600252, 98.6141782143998]"
2,2,1,"[1.505452215400744, 98.49454778459956]"
2,2,1,"[1.3944266370763487, 98.60557336292379]"
2,2,1,"[1.4967799460284479, 98.50322005397139]"
2,2,1,"[1.3872766919165544, 98.61272330808372]"
2,2,1,"[1.4864294235522426, 98.51357057644769]"
2,2,1,"[1.386025591969975, 98.61397440803026]"
2,2,1,"[1.4902049542872107, 98.50979504571254]"
2,2,1,"[1.3917096200894288, 98.60829037991058]"
2,2,2,"[2.0395177562420863, 97.96048224375785]"
1,1,2,"[91.7650343099977, 8.234965690002483]"
2,2,2,"[1.9346500827515232, 98.06534991724844]"
2,2,1,"[1.5018717348665855, 98.4981282651335]"
2,2,1,"[1.3945568397558001, 98.6054431602443]"
2,2,1,"[1.5264125644908335, 98.47358743550903]"
2,2,1,"[1.4035325496084532, 98.5964674503916]"
2,2,1,"[1.4473266258189568, 98.55267337418111]"
2,2,1,"[1.3827983143820506, 98.6172016856179]"
2,2,1,"[1.4862645139066133, 98.51373548609348]"
2,2,1,"[1.3827549027773558, 98.61724509722282]"
2,1,1,"[51.3496825784518, 48.65031742154806]"
2,1,1,"[51.3534267345178, 48.64657326548218]"
2,1,1,"[51.349315789997206, 48.65068421000293]"
2,1,1,"[51.35033025310501, 48.64966974689515]"
2,1,1,"[51.3496825784518, 48.65031742154806]"
2,1,1,"[51.3534267345178, 48.64657326548218]"
2,2,2,"[2.1696989208594397, 97.83030107914043]"
2,1,1,"[51.40219244135691, 48.59780755864318]"
2,2,1,"[25.66251921251436, 74.33748078748559]"
2,1,1,"[51.79333345954224, 48.206666540457704]"
2,2,2,"[5.873977030837513, 94.1260229691623]"
2,1,1,"[51.39085581934427, 48.60914418065555]"
2,2,1,"[32.25869853415158, 67.74130146584852]"
1,2,1,"[73.91119388150028, 26.088806118499697]"
2,1,1,"[51.44119192971369, 48.55880807028644]"
2,1,1,"[51.44119192971369, 48.55880807028644]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,2,1,"[25.13218892370117, 74.8678110762988]"
2,2,1,"[25.12899253664561, 74.87100746335433]"
2,2,1,"[25.130277989828045, 74.86972201017187]"
2,2,1,"[25.130904133172205, 74.86909586682786]"
2,1,1,"[51.45882518513133, 48.541174814868526]"
2,1,1,"[51.66976159962299, 48.33023840037692]"
2,1,1,"[50.16932861444254, 49.83067138555738]"
2,2,1,"[25.13218892370117, 74.8678110762988]"
2,2,1,"[25.12899253664561, 74.87100746335433]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.41678432341027, 48.58321567658973]"
2,1,1,"[51.43841563426031, 48.561584365739755]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,2,2,"[3.820280147846356, 96.17971985215351]"
2,2,2,"[4.113557815319603, 95.88644218468033]"
2,2,2,"[4.239383636332803, 95.76061636366713]"
2,1,1,"[51.44119192971369, 48.55880807028644]"
2,1,1,"[51.44804270695544, 48.55195729304455]"
2,2,1,"[25.479889864653405, 74.52011013534658]"
1,1,1,"[75.02966879810464, 24.97033120189534]"
2,2,1,"[25.330996382860867, 74.66900361713924]"
1,1,1,"[75.86593926851374, 24.1340607314863]"
2,1,1,"[51.44804270695544, 48.55195729304455]"
2,2,1,"[25.187701580858292, 74.81229841914184]"
2,1,1,"[51.424972668274684, 48.57502733172524]"
2,1,1,"[51.478004178395814, 48.52199582160428]"
2,1,1,"[51.45576699851374, 48.544233001486425]"
2,2,1,"[4.2829074415664055, 95.71709255843348]"
2,2,1,"[4.638007161075533, 95.36199283892438]"
2,2,1,"[4.900021569900181, 95.09997843009961]"
2,2,1,"[5.265539002086609, 94.73446099791332]"
2,2,1,"[5.179708190195553, 94.82029180980447]"
2,2,1,"[5.548378152672692, 94.45162184732746]"
2,1,1,"[51.44804270695544, 48.55195729304455]"
2,1,2,"[51.349924429584824, 48.65007557041503]"
2,1,2,"[51.34880974098754, 48.651190259012466]"
2,1,1,"[51.44686848695596, 48.55313151304399]"
2,1,1,"[51.911183042738195, 48.08881695726197]"
2,1,1,"[51.45576699851374, 48.544233001486425]"
2,2,2,"[1.9442367133060026, 98.05576328669386]"
2,2,2,"[2.4218146090584964, 97.57818539094131]"
2,2,2,"[1.9441164792495846, 98.05588352075023]"
2,2,2,"[2.4217063197071615, 97.5782936802928]"
2,1,2,"[51.35178576942391, 48.64821423057598]"
2,1,2,"[51.41272599848131, 48.587274001518594]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.41003115474115, 48.58996884525881]"
2,1,1,"[51.353238147041786, 48.64676185295814]"
2,1,1,"[51.35033025310501, 48.64966974689515]"
1,1,1,"[100.0, 4.1718055133180933e-35]"
1,1,1,"[100.0, 9.169853089898136e-38]"
2,2,1,"[1.7454256955065368, 98.25457430449345]"
1,2,1,"[49.116381576778466, 50.88361842322166]"
2,2,1,"[7.2850239907709184, 92.7149760092289]"
1,2,1,"[49.996283501000164, 50.00371649899985]"
2,2,1,"[1.6639611538851011, 98.33603884611503]"
1,2,1,"[56.12057416341353, 43.87942583658653]"
2,2,1,"[1.7404090243333132, 98.2595909756665]"
1,2,1,"[48.396178669590604, 51.603821330409545]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.449406904868816, 48.55059309513132]"
2,1,1,"[51.89674848529526, 48.10325151470488]"
2,2,1,"[20.209866964637687, 79.79013303536217]"
2,1,1,"[51.443125603287584, 48.55687439671239]"
2,1,1,"[51.87590578481584, 48.124094215184115]"
2,1,1,"[51.45974723649573, 48.5402527635044]"
2,1,1,"[51.90057999873322, 48.09942000126668]"
2,2,1,"[1.8011659652591145, 98.19883403474077]"
2,2,1,"[1.9352831330167168, 98.06471686698333]"
2,2,1,"[1.7555829645524519, 98.24441703544741]"
2,2,1,"[1.9353287731453934, 98.06467122685464]"
2,2,1,"[1.8012360007674926, 98.19876399923245]"
2,2,1,"[1.9353744771526868, 98.0646255228473]"
2,2,1,"[1.755647896164119, 98.24435210383578]"
2,2,1,"[1.9354202450527835, 98.06457975494723]"
2,2,1,"[1.7556804278316676, 98.24431957216828]"
2,2,1,"[1.9354660768598895, 98.06453392314009]"
2,2,1,"[1.7557130034215351, 98.24428699657838]"
2,2,1,"[1.9355119725882286, 98.06448802741181]"
2,2,1,"[2.264315012879647, 97.73568498712032]"
1,2,1,"[50.43295385012437, 49.56704614987553]"
2,2,1,"[1.8886095987302818, 98.11139040126972]"
1,2,1,"[51.14325242158321, 48.85674757841673]"
2,2,1,"[2.291331616164013, 97.70866838383589]"
1,2,1,"[58.776671717353324, 41.223328282646975]"
2,2,1,"[1.9048891447811696, 98.09511085521879]"
1,2,1,"[50.38214208933273, 49.61785791066736]"
2,2,1,"[2.0708614001332744, 97.92913859986673]"
1,2,1,"[58.50277394009403, 41.49722605990621]"
2,2,1,"[3.467983789564397, 96.53201621043553]"
2,2,1,"[1.4138320747382183, 98.58616792526195]"
2,2,1,"[1.9968205350711659, 98.00317946492882]"
2,2,1,"[1.9843571043831605, 98.01564289561693]"
1,1,1,"[87.92240905800944, 12.077590941990467]"
1,1,1,"[87.06371548635386, 12.936284513646426]"
2,2,1,"[3.5250552654029623, 96.47494473459676]"
2,2,1,"[3.58525929829387, 96.41474070170622]"
2,2,1,"[1.4137668265804364, 98.58623317341966]"
2,2,1,"[1.4140003685982145, 98.58599963140176]"
2,1,1,"[51.30134391139412, 48.698656088605965]"
2,1,1,"[51.3325695524285, 48.66743044757154]"
2,1,1,"[51.30505317395041, 48.69494682604953]"
2,1,1,"[51.334112263279735, 48.665887736720094]"
2,1,1,"[51.31134500090239, 48.68865499909773]"
2,1,1,"[51.336772214119954, 48.66322778588018]"
2,1,1,"[51.322708980256834, 48.677291019743045]"
2,1,1,"[51.34168715210319, 48.65831284789681]"
2,1,1,"[51.302856476878205, 48.6971435231219]"
2,1,1,"[51.33319563376671, 48.666804366233194]"
2,1,1,"[51.30382738901611, 48.69617261098386]"
2,1,1,"[51.33359983683656, 48.66640016316353]"
2,1,1,"[51.31208303709062, 48.68791696290919]"
2,1,1,"[51.337087135854986, 48.662912864145135]"
2,1,1,"[51.3244264466273, 48.67557355337255]"
2,1,1,"[51.34244301948492, 48.65755698051514]"
2,2,1,"[4.152435737105228, 95.84756426289474]"
2,2,1,"[4.109521436280511, 95.89047856371953]"
2,2,1,"[4.514487152805563, 95.48551284719457]"
2,2,1,"[5.097415212792629, 94.90258478720735]"
1,1,1,"[99.93908218077448, 0.06091781922561529]"
1,2,1,"[50.0, 50.0]"
2,1,1,"[51.31461167668907, 48.685388323310974]"
2,1,1,"[51.33817052750893, 48.661829472491036]"
2,2,1,"[6.140787555460214, 93.85921244453976]"
2,2,1,"[6.565077680462894, 93.4349223195371]"
2,2,1,"[6.249015645024402, 93.7509843549756]"
2,2,1,"[6.673327497097651, 93.3266725029022]"
2,2,1,"[6.380030448888697, 93.61996955111124]"
2,2,1,"[6.804143021301334, 93.19585697869863]"
2,2,1,"[6.541954315786733, 93.45804568421312]"
2,2,1,"[6.965487550045038, 93.03451244995479]"
2,1,1,"[51.32264712776539, 48.67735287223454]"
2,1,1,"[51.341659999946856, 48.658340000053094]"
2,2,1,"[6.692923945405347, 93.30707605459475]"
2,2,1,"[7.115594477768873, 92.88440552223116]"
2,2,1,"[7.024364489984411, 92.97563551001564]"
2,2,1,"[7.444092943774464, 92.55590705622535]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.48792960657558, 48.51207039342451]"
2,1,1,"[51.447856478464395, 48.552143521535505]"
2,1,1,"[51.44804270695544, 48.55195729304455]"
2,1,1,"[51.41900514430165, 48.58099485569834]"
2,1,1,"[51.53876974019706, 48.46123025980292]"
2,1,1,"[51.44804270695544, 48.55195729304455]"
2,1,1,"[51.45576699851374, 48.544233001486425]"
2,2,2,"[3.2575593315899845, 96.74244066840994]"
2,2,2,"[3.0892154006480395, 96.91078459935208]"
2,2,1,"[1.5403303557712011, 98.45966964422864]"
2,2,1,"[1.8535076600758886, 98.14649233992421]"
2,2,1,"[1.570481351638011, 98.429518648362]"
2,2,1,"[1.4985654856174158, 98.50143451438255]"
1,1,1,"[99.99999999999716, 2.910469443134466e-12]"
1,1,1,"[99.99999999976552, 2.347393606834101e-10]"
1,1,1,"[99.99999999999787, 2.2261099448902247e-12]"
1,1,1,"[100.0, 6.588032756187226e-16]"
2,2,1,"[2.0486732035393485, 97.95132679646065]"
1,1,1,"[100.0, 2.3127761137605566e-20]"
2,2,1,"[1.797806704780271, 98.20219329521964]"
2,2,1,"[1.9424218627509537, 98.05757813724895]"
1,2,1,"[69.7161454658341, 30.283854534165826]"
1,1,1,"[99.93152732418281, 0.06847267581723165]"
2,2,1,"[2.1188528316034803, 97.8811471683965]"
1,1,1,"[99.99999999999503, 4.803917267670179e-12]"
2,2,1,"[1.693106151848101, 98.30689384815187]"
1,1,1,"[100.0, 1.06803834062464e-13]"
2,2,1,"[2.037346576803832, 97.96265342319629]"
1,1,1,"[75.17863286083879, 24.821367139161506]"
2,1,1,"[51.44804270695544, 48.55195729304455]"
2,1,1,"[51.44119192971369, 48.55880807028644]"
2,1,1,"[51.37653172217718, 48.623468277822774]"
2,1,1,"[51.376426151354906, 48.62357384864504]"
2,1,1,"[51.37439250759221, 48.62560749240763]"
2,1,1,"[51.580042010834894, 48.419957989165326]"
2,1,1,"[71.33474023893449, 28.665259761065613]"
2,2,1,"[1.5351365629301255, 98.46486343707004]"
2,2,1,"[1.38955886145477, 98.61044113854544]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,2,1,"[6.290783435031882, 93.70921656496785]"
2,1,1,"[51.44804270695544, 48.55195729304455]"
2,1,1,"[51.44583149824966, 48.55416850175027]"
2,1,1,"[51.444751337705505, 48.55524866229437]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,1,1,"[51.39091807786506, 48.609081922134926]"
2,1,1,"[51.4307135130241, 48.569286486975834]"
2,1,1,"[51.42054711522172, 48.579452884778334]"
2,1,1,"[51.45058267359859, 48.549417326401425]"
2,1,1,"[51.89911610678188, 48.100883893218224]"
2,2,1,"[25.18852506126791, 74.81147493873233]"
2,1,1,"[39.53863791260439, 60.461362087395514]"
2,1,1,"[38.770856863952034, 61.2291431360479]"
2,2,2,"[1.9908904348658552, 98.00910956513398]"
2,2,1,"[26.078934575538447, 73.92106542446162]"
1,2,1,"[74.43559642492724, 25.56440357507268]"
2,2,1,"[25.111819045374784, 74.8881809546252]"
2,2,1,"[25.09580375815895, 74.90419624184094]"
2,1,1,"[45.65245192191282, 54.347548078087435]"
2,2,1,"[2.3629914075343894, 97.63700859246545]"
