,avg_byte,protocol,pack_exc,byte_exc,src_port,dst_port,class
8281,1051.92307692,4,13,13675,80,3635,2
8282,49.1,4,10,491,3672,80,2
8283,1051.92307692,4,13,13675,80,3672,2
8284,52.8571428571,4,7,370,3678,80,2
8285,893.875,4,8,7151,80,3678,2
8286,59.0,4,5,295,3795,80,2
8287,42.0,4,4,168,80,3795,2
8288,59.0,4,5,295,3796,80,2
8289,42.0,4,4,168,80,3796,2
8290,59.0,4,5,295,3880,80,2
8291,42.0,4,4,168,80,3880,2
8292,59.0,4,5,295,3882,80,2
8293,42.0,4,4,168,80,3882,2
8294,49.1,4,10,491,1218,80,2
8295,1051.92307692,4,13,13675,80,1218,2
8296,49.1,4,10,491,4045,80,2
8297,1051.92307692,4,13,13675,80,4045,2
8298,55.6,4,5,278,4127,80,2
8299,148.6,4,5,743,80,4127,2
8300,59.4,4,5,297,4146,80,2
8301,125.0,4,5,625,80,4146,2
8302,61.4,4,5,307,4147,80,2
8303,127.0,4,5,635,80,4147,2
8304,57.0,4,5,285,4150,80,2
8305,122.6,4,5,613,80,4150,2
8306,55.6,4,5,278,4151,80,2
8307,121.2,4,5,606,80,4151,2
8308,57.6,4,5,288,4152,80,2
8309,123.2,4,5,616,80,4152,2
8310,60.8,4,5,304,4178,80,2
8311,121.6,4,5,608,80,4178,2
8312,49.1,4,10,491,3251,80,2
8313,1051.92307692,4,13,13675,80,3251,2
8314,131.0,3,1,131,16533,31037,1
8315,326.0,3,2,652,31037,16533,1
8316,126.0,3,4,504,29676,30897,1
8317,90.0,3,2,180,31037,45153,1
8318,90.0,3,1,90,45153,31037,1
8319,126.0,3,4,504,29676,10415,1
8320,126.0,3,2,252,32234,19339,1
8321,319.0,3,1,319,19339,32234,1
8322,131.0,3,1,131,43559,32234,1
8323,326.0,3,2,652,32234,43559,1
8324,111.5,3,2,223,30319,47343,1
8325,161.5,3,2,323,47343,30319,1
8326,131.0,3,1,131,28728,29676,1
8327,326.0,3,2,652,29676,28728,1
8328,135.0,3,1,135,46615,27017,1
8329,48.0,4,4,192,3352,6667,2
8330,48.0,4,2,96,1194,6667,2
8331,48.0,4,6,288,3217,6667,2
8332,135.0,3,1,135,46615,26870,1
8333,296.0,3,1,296,26870,46615,1
8334,114.0,3,6,684,32234,16416,1
8335,227.0,3,3,681,16416,32234,1
8336,135.0,3,1,135,46615,23511,1
8337,326.0,3,1,326,23511,46615,1
8338,135.0,3,1,135,46615,25376,1
8339,296.0,3,1,296,25376,46615,1
8340,54.0,3,1,54,10883,16954,1
8341,50.0,3,1,50,16954,10883,1
8342,135.0,3,1,135,46615,26541,1
8343,97.0,3,1,97,30319,53008,1
8344,48.0,4,6,288,4557,6667,2
8345,40.0,4,3,120,6667,4557,2
8346,108.0,3,4,432,31037,32150,1
8347,205.5,3,2,411,32150,31037,1
8348,135.0,3,1,135,46615,15339,1
8349,80.6666666667,4,12,968,1104,80,1
8350,304.5,4,4,1218,80,1104,1
8351,138.0,3,1,138,46615,23074,1
8352,82.59880239520001,3,167,13794,16224,7600,1
8353,1078.75636364,3,1100,1186632,7600,16224,1
8354,83.0507246377,3,138,11461,16224,7600,1
8355,1077.82441113,3,934,1006688,7600,16224,1
8356,82.2654867257,3,113,9296,16224,7600,1
8357,1066.86713287,3,572,610248,7600,16224,1
8358,49.3333333333,4,3,148,2431,46615,1
8359,40.0,4,2,80,46615,2431,1
8360,49.3333333333,4,3,148,2614,46615,1
8361,40.0,4,2,80,46615,2614,1
8362,49.3333333333,4,3,148,3348,46615,1
8363,40.0,4,2,80,46615,3348,1
8364,49.3333333333,4,3,148,4295,46615,1
8365,40.0,4,2,80,46615,4295,1
8366,85.3333333333,3,3,256,30319,6881,1
8367,237.33333333299998,3,3,712,6881,30319,1
8368,104.666666667,3,3,314,30319,9898,1
8369,179.0,3,2,358,9898,30319,1
8370,93.625,4,16,1498,2944,25,1
8371,56.3333333333,4,12,676,25,2944,1
8372,54.5454545455,4,11,600,2937,80,2
8373,807.916666667,4,12,9695,80,2937,2
8374,131.0,3,1,131,24274,29676,1
8375,326.0,3,2,652,29676,24274,1
8376,131.0,3,1,131,63182,31037,1
8377,326.0,3,2,652,31037,63182,1
8378,131.0,3,1,131,16090,29676,1
8379,326.0,3,2,652,29676,16090,1
8380,114.0,3,6,684,29676,20530,1
8381,227.0,3,3,681,20530,29676,1
8382,49.3333333333,4,3,148,3936,46615,1
8383,49.3333333333,4,3,148,4823,46615,1
8384,83.3714285714,3,70,5836,7600,7158,1
8385,1025.03030303,3,33,33826,7158,7600,1
8386,75.0,3,2,150,7600,7158,1
8387,85.6136363636,3,88,7534,7600,7600,1
8388,1053.11111111,3,63,66346,7600,7600,1
8389,131.0,3,1,131,62522,29676,1
8390,326.0,3,2,652,29676,62522,1
8391,131.0,3,1,131,21272,31037,1
8392,326.0,3,2,652,31037,21272,1
8393,131.0,3,1,131,11821,29676,1
8394,326.0,3,2,652,29676,11821,1
8395,95.0,3,1,95,30319,39147,1
8396,131.0,3,1,131,23136,31037,1
8397,326.0,3,2,652,31037,23136,1
8398,95.0,3,1,95,30319,35808,1
8399,131.0,3,1,131,57477,32234,1
8400,326.0,3,2,652,32234,57477,1
8401,131.0,3,1,131,14384,29676,1
8402,326.0,3,2,652,29676,14384,1
8403,131.0,3,4,524,45825,32234,1
8404,326.0,3,8,2608,32234,45825,1
8405,131.0,3,1,131,12146,32234,1
8406,326.0,3,2,652,32234,12146,1
8407,131.0,3,1,131,33814,29676,1
8408,326.0,3,2,652,29676,33814,1
8409,114.0,3,6,684,32234,13727,1
8410,131.0,3,1,131,11484,29676,1
8411,326.0,3,2,652,29676,11484,1
8412,131.0,3,1,131,10078,32234,1
8413,326.0,3,2,652,32234,10078,1
8414,95.0,3,1,95,30319,28626,1
8415,95.0,3,1,95,30319,51388,1
8416,131.0,3,1,131,36838,31037,1
8417,326.0,3,2,652,31037,36838,1
8418,131.0,3,1,131,64118,32234,1
8419,326.0,3,2,652,32234,64118,1
8420,95.0,3,1,95,30319,35402,1
8421,126.0,3,1,126,21353,32234,1
8422,71.3333333333,3,3,214,30319,22590,1
8423,131.0,3,1,131,10346,32234,1
8424,326.0,3,2,652,32234,10346,1
8425,131.0,3,1,131,57444,31037,1
8426,326.0,3,2,652,31037,57444,1
8427,126.0,3,4,504,32234,12641,1
8428,319.0,3,1,319,12299,32234,1
8429,126.0,3,4,504,32234,50965,1
8430,95.0,3,1,95,30319,62310,1
8431,131.0,3,1,131,62517,29676,1
8432,326.0,3,2,652,29676,62517,1
8433,129.0,3,1,129,25892,31037,1
8434,330.0,3,2,660,31037,25892,1
8435,131.0,3,1,131,16711,32234,1
8436,326.0,3,2,652,32234,16711,1
8437,131.0,3,1,131,18099,29676,1
8438,326.0,3,2,652,29676,18099,1
8439,131.0,3,1,131,20923,31037,1
8440,326.0,3,2,652,31037,20923,1
8441,131.0,3,1,131,27078,32234,1
8442,326.0,3,2,652,32234,27078,1
8443,131.0,3,1,131,34018,31037,1
8444,326.0,3,2,652,31037,34018,1
8445,131.0,3,1,131,10069,32234,1
8446,326.0,3,2,652,32234,10069,1
8447,126.0,3,4,504,29676,38870,1
8448,319.0,3,1,319,13019,29676,1
8449,131.0,3,1,131,24784,32234,1
8450,326.0,3,2,652,32234,24784,1
8451,131.0,3,1,131,30625,32234,1
8452,326.0,3,2,652,32234,30625,1
8453,131.0,3,1,131,54931,31037,1
8454,326.0,3,2,652,31037,54931,1
8455,131.0,3,1,131,21465,31037,1
8456,326.0,3,2,652,31037,21465,1
8457,131.0,3,1,131,15866,31037,1
8458,326.0,3,2,652,31037,15866,1
8459,131.0,3,1,131,15509,29676,1
8460,326.0,3,2,652,29676,15509,1
8461,126.0,3,4,504,29676,51718,1
8462,131.0,3,1,131,10023,29676,1
8463,326.0,3,2,652,29676,10023,1
8464,131.0,3,1,131,25402,29676,1
8465,326.0,3,2,652,29676,25402,1
8466,87.64814814809999,3,54,4733,7600,7600,1
8467,1071.67521368,3,468,501544,7600,7600,1
8468,129.0,3,1,129,26968,29676,1
8469,131.0,3,1,131,37153,29676,1
8470,326.0,3,2,652,29676,37153,1
8471,84.6136363636,3,88,7446,7600,41839,1
8472,1057.12765957,3,141,149055,41839,7600,1
8473,92.75,3,4,371,44121,7600,1
8474,93.5,3,8,748,7600,44121,1
8475,82.829787234,3,47,3893,49009,7600,1
8476,1072.06134969,3,326,349492,7600,49009,1
8477,88.2,3,70,6174,7600,7600,1
8478,1019.13924051,3,79,80512,7600,7600,1
8479,54.0,3,1,54,10883,4796,1
8480,135.0,3,1,135,46615,19770,1
8481,44.0,4,2,88,42016,80,2
8482,48.0,4,1,48,80,42016,2
8483,44.0,4,2,88,917,80,2
8484,48.0,4,1,48,80,917,2
8485,83.9738562092,3,153,12848,39533,7600,1
8486,1078.8036035999999,3,1110,1197472,7600,39533,1
8487,84.4624277457,3,173,14612,39533,7600,1
8488,1079.56989247,3,1302,1405600,7600,39533,1
8489,110.5,3,4,442,7600,53625,1
8490,111.0,3,2,222,53625,7600,1
8491,93.0,3,1,93,11935,31037,1
8492,78.3333333333,3,3,235,30319,48669,1
8493,205.0,3,2,410,48669,30319,1
8494,61.0,3,1,61,15610,26583,1
8495,125.0,3,1,125,26583,15610,1
8496,95.0,3,1,95,30319,37719,1
8497,74.0,3,1,74,30319,50035,1
8498,108.0,3,1,108,50035,30319,1
8499,135.0,3,1,135,46615,24038,1
8500,126.0,3,1,126,10399,31037,1
8501,330.0,3,2,660,31037,10399,1
8502,95.0,3,1,95,30319,38230,1
8503,302.0,3,1,302,38230,30319,1
8504,47.75,4,20,955,4511,80,1
8505,49.6875,4,16,795,4513,80,1
8506,1265.47619048,4,21,26575,80,4511,1
8507,1209.77272727,4,22,26615,80,4513,1
8508,44.928571428599994,4,14,629,4666,80,1
8509,1125.125,4,8,9001,80,4666,1
8510,99.3125,4,16,1589,2461,25,1
8511,54.0,4,14,756,25,2461,1
8512,53.9777777778,4,45,2429,3869,80,2
8513,1282.30769231,4,52,66680,80,3869,2
8514,49.2631578947,4,76,3744,3878,80,2
8515,1371.30097087,4,103,141244,80,3878,2
8516,48.0,4,6,288,3644,25,2
8517,75.0,3,1,75,58710,7600,1
8518,76.0,3,2,152,7600,58710,1
8519,131.0,3,1,131,13139,32234,1
8520,326.0,3,2,652,32234,13139,1
8521,95.0,3,1,95,30319,7777,1
8522,64.813559322,4,59,3824,1982,80,2
8523,1250.41558442,4,77,96282,80,1982,2
8524,44.6551724138,4,29,1295,2178,80,2
8525,1413.61702128,4,47,66440,80,2178,2
8526,44.1428571429,4,21,927,2185,80,2
8527,1375.36666667,4,30,41261,80,2185,2
8528,70.829787234,4,47,3329,2192,80,2
8529,1162.96153846,4,52,60474,80,2192,2
8530,66.0714285714,4,42,2775,2203,80,2
8531,1192.91666667,4,48,57260,80,2203,2
8532,45.0,4,21,945,2410,80,2
8533,1388.9,4,30,41667,80,2410,2
8534,62.1428571429,4,63,3915,2417,80,2
8535,1293.51219512,4,82,106068,80,2417,2
8536,60.8773584906,4,106,6453,2458,80,2
8537,1332.75714286,4,140,186586,80,2458,2
8538,65.9422382671,4,277,18266,2557,80,2
8539,1290.77245509,4,334,431118,80,2557,2
8540,43.681818181800004,4,22,961,2598,80,2
8541,1374.375,4,32,43980,80,2598,2
8542,68.2731707317,4,205,13996,2617,80,2
8543,1273.68907563,4,238,303138,80,2617,2
8544,75.0,3,2,150,7600,21297,1
8545,47.4615384615,4,13,617,18052,80,1
8546,1160.52631579,4,19,22050,80,18052,1
8547,48.0833333333,4,12,577,18111,80,1
8548,1160.52631579,4,19,22050,80,18111,1
8549,47.1,4,10,471,18158,80,1
8550,1023.16666667,4,12,12278,80,18158,1
8551,44.8666666667,4,15,673,18162,80,1
8552,1160.52631579,4,19,22050,80,18162,1
8553,46.6428571429,4,14,653,18203,80,1
8554,1167.1,4,20,23342,80,18203,1
8555,47.6,4,10,476,18204,80,1
8556,1017.0,4,14,14238,80,18204,1
8557,51.2222222222,4,9,461,18221,80,1
8558,49.8,4,10,498,18222,80,1
8559,1054.42857143,4,14,14762,80,18222,1
8560,900.545454545,4,11,9906,80,18221,1
8561,47.2727272727,4,11,520,18234,80,1
8562,50.428571428599994,4,7,353,18235,80,1
8563,1033.85714286,4,14,14474,80,18234,1
8564,749.875,4,8,5999,80,18235,1
8565,44.928571428599994,4,14,629,18244,80,1
8566,1167.1,4,20,23342,80,18244,1
8567,54.1666666667,4,6,325,18255,80,1
8568,609.571428571,4,7,4267,80,18255,1
8569,51.3333333333,4,9,462,18265,80,1
8570,968.416666667,4,12,11621,80,18265,1
8571,47.4545454545,4,11,522,18274,80,1
8572,1004.0,4,14,14056,80,18274,1
8573,48.111111111099994,4,9,433,18276,80,1
8574,900.636363636,4,11,9907,80,18276,1
8575,47.3,4,10,473,18284,80,1
8576,1023.0,4,13,13299,80,18284,1
8577,48.4545454545,4,11,533,18332,80,1
8578,1103.93333333,4,15,16559,80,18332,1
8579,54.1666666667,4,6,325,18335,80,1
8580,609.571428571,4,7,4267,80,18335,1
8581,53.0,4,9,477,18354,80,1
8582,946.083333333,4,12,11353,80,18354,1
8583,45.9333333333,4,15,689,18387,80,1
8584,1210.86956522,4,23,27850,80,18387,1
8585,49.0,4,9,441,18397,80,1
8586,1016.08333333,4,12,12193,80,18397,1
8587,51.5555555556,4,9,464,18439,80,1
8588,978.166666667,4,12,11738,80,18439,1
8589,50.5454545455,4,11,556,18445,80,1
8590,51.285714285699996,4,7,359,18446,80,1
8591,125.5,4,6,753,80,18446,1
8592,1015.64285714,4,14,14219,80,18445,1
8593,44.0625,4,16,705,18449,80,1
8594,1210.86956522,4,23,27850,80,18449,1
8595,46.714285714300004,4,14,654,18511,80,1
8596,1199.65,4,20,23993,80,18511,1
8597,57.8571428571,4,7,405,18516,80,1
8598,774.7777777780001,4,9,6973,80,18516,1
8599,59.8571428571,4,7,419,18556,80,1
8600,772.5555555560001,4,9,6953,80,18556,1
8601,46.928571428599994,4,14,657,1733,80,2
8602,1104.5,4,20,22090,80,1733,2
8603,47.4615384615,4,13,617,1975,80,2
8604,1104.5,4,20,22090,80,1975,2
8605,50.4,4,10,504,2213,80,2
8606,1033.85714286,4,14,14474,80,2213,2
8607,54.1666666667,4,6,325,2221,80,2
8608,609.571428571,4,7,4267,80,2221,2
8609,47.4615384615,4,13,617,2362,80,2
8610,1104.5,4,20,22090,80,2362,2
8611,47.4615384615,4,13,617,2727,80,2
8612,1104.5,4,20,22090,80,2727,2
8613,46.928571428599994,4,14,657,2842,80,2
8614,1160.52631579,4,19,22050,80,2842,2
8615,50.6666666667,4,9,456,2847,80,2
8616,1020.41666667,4,12,12245,80,2847,2
8617,53.375,4,8,427,2848,80,2
8618,49.1,4,10,491,2849,80,2
8619,971.2307692310001,4,13,12626,80,2849,2
8620,863.5,4,10,8635,80,2848,2
8621,49.7,4,10,497,2928,80,2
8622,1023.0,4,13,13299,80,2928,2
8623,50.6666666667,4,9,456,2940,80,2
8624,1020.41666667,4,12,12245,80,2940,2
8625,47.4615384615,4,13,617,2956,80,2
8626,1104.5,4,20,22090,80,2956,2
8627,45.3846153846,4,13,590,2962,80,2
8628,1199.65,4,20,23993,80,2962,2
8629,47.6666666667,4,9,429,2993,80,2
8630,48.1,4,10,481,2995,80,2
8631,938.333333333,4,12,11260,80,2993,2
8632,1004.53846154,4,13,13059,80,2995,2
8633,44.928571428599994,4,14,629,3035,80,2
8634,1167.1,4,20,23342,80,3035,2
8635,44.3333333333,4,15,665,3040,80,2
8636,1210.86956522,4,23,27850,80,3040,2
8637,46.9,4,10,469,3057,80,2
8638,938.333333333,4,12,11260,80,3057,2
8639,44.8666666667,4,15,673,3060,80,2
8640,44.928571428599994,4,14,629,3063,80,2
8641,1160.52631579,4,19,22050,80,3060,2
8642,1167.1,4,20,23342,80,3063,2
8643,47.888888888900006,4,9,431,3064,80,2
8644,1023.16666667,4,12,12278,80,3064,2
8645,46.7,4,10,467,3107,80,2
8646,971.2307692310001,4,13,12626,80,3107,2
8647,51.571428571400006,4,7,361,3116,80,2
8648,680.875,4,8,5447,80,3116,2
8649,44.6666666667,4,15,670,3172,80,2
8650,1199.65,4,20,23993,80,3172,2
8651,44.8125,4,16,717,3180,80,2
8652,1199.19047619,4,21,25183,80,3180,2
8653,44.6666666667,4,15,670,3185,80,2
8654,1199.65,4,20,23993,80,3185,2
8655,44.0625,4,16,705,3192,80,2
8656,48.3333333333,4,9,435,3193,80,2
8657,1210.86956522,4,23,27850,80,3192,2
8658,992.083333333,4,12,11905,80,3193,2
8659,44.6,4,15,669,3319,80,2
8660,1167.1,4,20,23342,80,3319,2
8661,47.636363636400006,4,11,524,3328,80,2
8662,1045.66666667,4,15,15685,80,3328,2
8663,54.1666666667,4,6,325,3468,80,2
8664,609.571428571,4,7,4267,80,3468,2
8665,48.7777777778,4,9,439,3674,80,2
8666,969.0909090910001,4,11,10660,80,3674,2
8667,51.4444444444,4,9,463,3711,80,2
8668,957.083333333,4,12,11485,80,3711,2
8669,49.0,4,8,392,3713,80,2
8670,848.2,4,10,8482,80,3713,2
8671,47.8125,4,16,765,3915,80,2
8672,1251.32,4,25,31283,80,3915,2
8673,49.7272727273,4,11,547,3971,80,2
8674,1064.57142857,4,14,14904,80,3971,2
8675,54.1666666667,4,6,325,3972,80,2
8676,609.571428571,4,7,4267,80,3972,2
8677,54.0,4,6,324,3973,80,2
8678,251.5,4,6,1509,80,3973,2
8679,51.285714285699996,4,7,359,4038,80,2
8680,125.5,4,6,753,80,4038,2
8681,44.0625,4,16,705,4040,80,2
8682,1210.86956522,4,23,27850,80,4040,2
8683,50.2,4,10,502,4098,80,2
8684,1036.15384615,4,13,13470,80,4098,2
8685,46.7,4,10,467,4100,80,2
8686,971.2307692310001,4,13,12626,80,4100,2
8687,53.8571428571,4,7,377,4118,80,2
8688,749.875,4,8,5999,80,4118,2
8689,48.7272727273,4,11,536,4119,80,2
8690,1074.5,4,16,17192,80,4119,2
8691,52.5,4,6,315,4120,80,2
8692,423.16666666699996,4,6,2539,80,4120,2
8693,50.5,4,10,505,4130,80,2
8694,997.384615385,4,13,12966,80,4130,2
8695,48.818181818199996,4,11,537,4189,80,2
8696,1046.35714286,4,14,14649,80,4189,2
8697,48.1538461538,4,13,626,4194,80,2
8698,1021.29411765,4,17,17362,80,4194,2
8699,50.0,4,9,450,4426,80,2
8700,990.1818181819999,4,11,10892,80,4426,2
8701,55.428571428599994,4,7,388,4448,80,2
8702,724.5,4,8,5796,80,4448,2
8703,47.4615384615,4,13,617,4703,80,2
8704,1104.5,4,20,22090,80,4703,2
8705,49.1,4,10,491,4884,80,2
8706,971.2307692310001,4,13,12626,80,4884,2
8707,47.2727272727,4,11,520,4885,80,2
8708,1064.35714286,4,14,14901,80,4885,2
8709,49.8,4,10,498,1168,80,2
8710,1054.42857143,4,14,14762,80,1168,2
8711,49.363636363599994,4,11,543,1443,80,2
8712,1109.66666667,4,15,16645,80,1443,2
8713,48.2,4,10,482,1440,80,2
8714,1025.57142857,4,14,14358,80,1440,2
8715,50.0909090909,4,11,551,1446,80,2
8716,1086.8,4,15,16302,80,1446,2
8717,51.3333333333,4,9,462,1575,80,2
8718,968.416666667,4,12,11621,80,1575,2
8719,51.285714285699996,4,7,359,3017,80,2
8720,710.2222222219999,4,9,6392,80,3017,2
8721,48.0,4,4,192,2139,6667,2
8722,48.0,4,4,192,4367,6667,2
8723,48.0,4,6,288,4380,6667,2
8724,53.5,4,8,428,2354,80,1
8725,665.5,4,8,5324,80,2354,1
8726,51.5,4,8,412,2356,80,1
8727,785.0,4,9,7065,80,2356,1
8728,51.375,4,8,411,2359,80,1
8729,753.5555555560001,4,9,6782,80,2359,1
8730,51.125,4,8,409,2361,80,1
8731,751.2222222219999,4,9,6761,80,2361,1
8732,51.375,4,8,411,2362,80,1
8733,781.4444444439999,4,9,7033,80,2362,1
8734,55.0,4,8,440,2363,80,1
8735,768.333333333,4,9,6915,80,2363,1
8736,58.4,4,5,292,2365,80,1
8737,314.25,4,4,1257,80,2365,1
8738,86.8333333333,3,12,1042,7600,60641,1
8739,111.0,3,2,222,60641,7600,1
8740,43.2711864407,4,118,5106,1045,82,2
8741,2339.91071429,4,56,131035,82,1045,2
8742,43.2711864407,4,118,5106,1383,82,2
8743,2299.56140351,4,57,131075,82,1383,2
8744,48.0,4,6,288,1052,82,1
8745,118.125,4,16,1890,1092,80,1
8746,749.714285714,4,7,5248,80,1092,1
8747,158.0,4,10,1580,1102,80,1
8748,234.33333333299998,9,3,703,80,1102,1
8749,216.75,4,16,3468,1163,80,1
8750,406.83333333300004,9,6,2441,80,1163,1
8751,118.125,4,16,1890,1050,80,1
8752,867.666666667,4,6,5206,80,1050,1
8753,157.8,4,10,1578,1062,80,1
8754,327.5,9,2,655,80,1062,1
8755,118.125,4,16,1890,1050,80,1
8756,867.833333333,4,6,5207,80,1050,1
8757,157.8,4,10,1578,1062,80,1
8758,345.5,9,2,691,80,1062,1
8759,74.75,4,216,16146,1055,80,1
8760,3192.07936508,4,63,201101,80,1055,1
8761,75.7352941176,4,136,10300,1082,80,1
8762,3767.3125,4,32,120554,80,1082,1
8763,80.25,4,16,1284,1128,80,1
8764,1151.0,4,4,4604,80,1128,1
8765,112.16,4,50,5608,1072,80,1
8766,110.548387097,4,62,6854,1074,80,1
8767,1852.20833333,4,24,44453,80,1074,1
8768,1620.47368421,4,19,30789,80,1072,1
8769,129.0,3,1,129,11935,31037,1
8770,126.0,3,4,504,32234,4041,1
8771,81.6339285714,3,112,9143,7600,7600,1
8772,1075.41666667,3,672,722680,7600,7600,1
8773,83.44444444439999,3,9,751,7600,7600,1
8774,1025.03030303,3,66,67652,7600,7600,1
8775,81.8701298701,3,77,6304,7600,7600,1
8776,1070.06763285,3,414,443008,7600,7600,1
8777,126.0,3,1,126,48942,31037,1
8778,330.0,3,2,660,31037,48942,1
8779,47.0,3,1,47,30720,30720,1
8780,152.0,3,1,152,30720,30720,1
8781,48.0,4,6,288,3416,25,2
8782,48.0,4,6,288,3434,25,2
8783,110.0,3,5,550,30319,6886,1
8784,157.2,3,5,786,6886,30319,1
8785,131.0,3,1,131,23923,32234,1
8786,326.0,3,2,652,32234,23923,1
8787,131.0,3,1,131,40424,31037,1
8788,326.0,3,2,652,31037,40424,1
8789,93.0,3,1,93,59552,32234,1
8790,135.0,3,1,135,46615,36141,1
8791,95.0,3,1,95,30319,56133,1
8792,82.5,3,2,165,30319,42492,1
8793,53.8,4,15,807,1912,80,2
8794,437.66666666699996,4,6,2626,80,1912,2
8795,47.9565217391,4,46,2206,1917,80,2
8796,1368.46551724,4,58,79371,80,1917,2
8797,48.9090909091,4,11,538,2243,80,2
8798,253.5,4,4,1014,80,2243,2
8799,48.0,4,12,576,2245,80,2
8800,593.0,4,6,3558,80,2245,2
8801,58.8,4,5,294,3019,80,2
8802,104.2,4,5,521,80,3019,2
8803,131.0,3,1,131,49282,32234,1
8804,326.0,3,2,652,32234,49282,1
8805,98.6666666667,3,3,296,13144,7600,1
8806,111.0,3,4,444,7600,13144,1
8807,50.0,4,2,100,2183,19758,1
8808,48.0,4,2,96,19758,2183,1
8809,52.0,4,1,52,2305,19758,1
8810,52.0,4,1,52,19758,2305,1
8811,46.6666666667,4,3,140,2744,19758,1
8812,48.0,4,2,96,19758,2744,1
8813,46.6666666667,4,3,140,3832,19758,1
8814,48.0,4,2,96,19758,3832,1
8815,46.6666666667,4,3,140,4161,19758,1
8816,52.0,4,1,52,19758,4161,1
8817,128.0,3,1,128,15610,43718,1
8818,131.0,3,1,131,63770,32234,1
8819,326.0,3,2,652,32234,63770,1
8820,86.8125,4,16,1389,4128,25,1
8821,54.0,4,14,756,25,4128,1
8822,131.0,3,2,262,11759,32234,1
8823,326.0,3,4,1304,32234,11759,1
8824,131.0,3,1,131,59856,32234,1
8825,326.0,3,2,652,32234,59856,1
8826,131.0,3,1,131,19398,32234,1
8827,326.0,3,2,652,32234,19398,1
8828,131.0,3,1,131,58938,32234,1
8829,326.0,3,2,652,32234,58938,1
8830,126.0,3,4,504,32234,22985,1
8831,126.0,3,4,504,29676,22985,1
8832,126.0,3,2,252,31037,22985,1
8833,330.0,3,1,330,22985,31037,1
8834,110.5,3,2,221,7600,7600,1
8835,111.0,3,4,444,7600,7600,1
8836,135.0,3,1,135,46615,9028,1
8837,86.8333333333,3,6,521,7600,7600,1
8838,87.6666666667,3,12,1052,7600,7600,1
8839,110.5,3,2,221,7600,7600,1
8840,111.0,3,4,444,7600,7600,1
8841,110.5,3,2,221,1107,7600,1
8842,111.0,3,4,444,7600,1107,1
8843,75.0,3,1,75,7600,7600,1
8844,76.0,3,2,152,7600,7600,1
8845,135.0,3,1,135,46615,16001,1
8846,98.6666666667,3,3,296,7600,7600,1
8847,99.3333333333,3,6,596,7600,7600,1
8848,98.6666666667,3,3,296,7600,7600,1
8849,99.3333333333,3,6,596,7600,7600,1
8850,126.0,3,2,252,29676,16881,1
8851,330.0,3,1,330,16881,29676,1
8852,135.0,3,1,135,46615,23759,1
8853,126.0,3,4,504,29676,16001,1
8854,295.0,3,1,295,16001,29676,1
8855,126.0,3,2,252,32234,16881,1
8856,330.0,3,1,330,16881,32234,1
8857,110.5,3,2,221,7600,7600,1
8858,111.0,3,4,444,7600,7600,1
8859,75.0,3,4,300,7600,7600,1
8860,76.0,3,8,608,7600,7600,1
8861,85.4054054054,3,37,3160,32862,7600,1
8862,1062.47761194,3,268,284744,7600,32862,1
8863,89.0769230769,3,91,8106,39715,7600,1
8864,1077.43052392,3,878,945984,7600,39715,1
8865,88.2714285714,3,70,6179,39715,7600,1
8866,1068.6875,3,640,683960,7600,39715,1
8867,89.5890410959,3,73,6540,39715,7600,1
8868,1075.04347826,3,644,692328,7600,39715,1
8869,84.625,4,16,1354,1439,25,1
8870,56.3333333333,4,12,676,25,1439,1
8871,88.25,4,16,1412,1840,25,1
8872,56.3333333333,4,12,676,25,1840,1
8873,86.9375,4,16,1391,1563,25,1
8874,56.3333333333,4,12,676,25,1563,1
8875,48.0,4,6,288,1655,25,2
8876,48.0,4,6,288,1666,25,2
8877,87.875,4,16,1406,4526,25,1
8878,56.3333333333,4,12,676,25,4526,1
8879,131.0,3,1,131,13463,31037,1
8880,326.0,3,2,652,31037,13463,1
8881,86.7692307692,3,13,1128,54129,7600,1
8882,1011.9,3,80,80952,7600,54129,1
8883,135.0,3,1,135,46615,1110,1
8884,135.0,3,1,135,46615,65395,1
8885,129.0,3,1,129,11935,29676,1
8886,135.0,3,1,135,46615,24421,1
8887,54.0,3,1,54,10883,6265,1
8888,135.0,3,1,135,46615,1036,1
8889,126.0,3,4,504,32234,1580,1
8890,126.0,3,2,252,32234,1572,1
8891,309.0,3,1,309,1572,32234,1
8892,126.0,3,4,504,32234,1563,1
8893,126.0,3,8,1008,29676,1574,1
8894,309.0,3,1,309,1574,29676,1
8895,126.0,3,4,504,29676,1563,1
8896,126.0,3,4,504,31037,1580,1
8897,126.0,3,2,252,31037,1572,1
8898,309.0,3,1,309,1572,31037,1
8899,84.97435897439999,3,39,3314,7600,7600,1
8900,1063.10144928,3,276,293416,7600,7600,1
8901,110.5,3,2,221,7600,7600,1
